"source","target","weight"
102,1,1
166,1,1
284,1,1
430,1,1
800,1,1
870,1,1
988,1,1
1100,1,1
236,2,1
267,2,1
660,2,1
942,2,1
957,2,1
1081,2,1
1191,2,1
322,3,1
1228,3,1
624,5,1
637,5,1
915,5,1
1195,5,1
199,6,1
298,6,1
1129,6,1
11,7,1
44,7,1
66,7,1
120,7,1
170,7,1
225,7,1
518,7,1
595,7,1
761,7,1
877,7,1
879,7,1
882,7,1
914,7,1
947,7,1
958,7,1
1060,7,1
161,8,1
179,8,1
628,8,1
117,9,1
284,9,1
374,9,1
387,9,1
423,9,1
819,9,1
920,9,1
988,9,1
1197,9,1
255,10,1
284,10,1
318,10,1
537,10,1
1152,10,1
30,11,1
148,11,1
246,11,1
289,11,1
313,11,1
433,11,1
460,11,1
590,11,1
606,11,1
961,11,1
1024,11,1
1041,11,1
1144,11,1
1150,11,1
117,12,1
184,12,1
284,12,1
387,12,1
423,12,1
897,12,1
920,12,1
988,12,1
1197,12,1
19,13,1
270,14,1
274,14,1
647,14,1
866,14,1
1062,14,1
354,15,1
1212,15,1
853,16,1
945,16,1
20,17,1
138,17,1
447,17,1
645,17,1
749,17,1
25,18,1
409,18,1
583,18,1
702,18,1
727,18,1
980,18,1
1003,18,1
1133,18,1
696,19,1
782,19,1
836,19,1
837,19,1
138,20,1
191,20,1
980,20,1
300,21,1
648,21,1
744,21,1
755,21,1
942,21,1
1007,21,1
1111,21,1
1152,21,1
162,22,1
281,22,1
475,22,1
709,22,1
871,22,1
269,23,1
345,23,1
530,23,1
584,23,1
828,23,1
703,24,1
779,24,1
979,24,1
18,25,1
222,25,1
342,25,1
581,25,1
980,25,1
222,26,1
675,26,1
1047,26,1
1121,28,1
51,29,1
281,29,1
330,29,1
839,29,1
952,29,1
1058,29,1
590,30,1
690,30,1
913,30,1
917,30,1
1040,30,1
32,31,1
411,31,1
595,31,1
622,31,1
642,31,1
750,31,1
869,31,1
951,31,1
1142,31,1
31,32,1
595,32,1
869,32,1
951,32,1
70,33,1
770,33,1
465,34,1
663,34,1
850,34,1
1106,34,1
1211,34,1
680,35,1
818,35,1
930,35,1
1096,35,1
1233,35,1
378,36,1
698,36,1
712,36,1
888,37,1
147,38,1
531,38,1
251,39,1
464,39,1
653,39,1
1075,39,1
131,40,1
502,40,1
691,40,1
845,40,1
883,40,1
938,40,1
1189,40,1
855,41,1
55,42,1
89,42,1
137,42,1
459,42,1
463,42,1
492,42,1
626,42,1
751,42,1
840,42,1
1020,42,1
1121,42,1
1225,42,1
64,43,1
127,43,1
275,43,1
341,43,1
614,43,1
841,43,1
864,43,1
909,43,1
966,43,1
1085,43,1
1160,43,1
1192,43,1
164,44,1
407,44,1
477,44,1
1107,44,1
389,45,1
791,45,1
804,45,1
906,45,1
1030,45,1
108,46,1
109,46,1
252,46,1
341,46,1
357,46,1
358,46,1
361,46,1
379,46,1
494,46,1
591,46,1
643,46,1
1026,46,1
310,47,1
530,48,1
24,49,1
104,49,1
697,49,1
818,49,1
1012,49,1
1126,49,1
433,50,1
849,50,1
1041,50,1
1129,50,1
80,51,1
330,51,1
621,51,1
779,51,1
839,51,1
1058,51,1
92,54,1
176,55,1
338,55,1
960,55,1
1047,55,1
36,57,1
193,57,1
319,57,1
698,57,1
893,57,1
93,58,1
255,58,1
394,58,1
416,58,1
865,58,1
870,58,1
891,58,1
154,59,1
582,59,1
632,59,1
671,59,1
868,59,1
120,60,1
877,60,1
879,60,1
1102,60,1
1177,60,1
1198,60,1
111,62,1
143,62,1
156,62,1
332,62,1
792,62,1
986,63,1
1124,63,1
1206,63,1
43,64,1
127,64,1
379,64,1
543,64,1
685,64,1
773,64,1
1143,64,1
502,66,1
879,66,1
1044,66,1
482,67,1
699,67,1
668,68,1
33,70,1
348,70,1
437,70,1
582,70,1
742,70,1
889,71,1
300,72,1
331,72,1
392,72,1
393,72,1
430,72,1
627,72,1
80,73,1
292,73,1
1031,73,1
1073,73,1
149,74,1
859,74,1
869,74,1
908,74,1
1054,74,1
102,75,1
205,75,1
256,75,1
283,75,1
789,75,1
897,75,1
1113,75,1
1227,75,1
179,76,1
471,76,1
678,76,1
142,77,1
356,77,1
105,78,1
405,78,1
569,78,1
862,78,1
977,78,1
1025,78,1
363,79,1
408,79,1
736,79,1
891,79,1
998,79,1
177,80,1
357,80,1
966,80,1
1036,80,1
1048,80,1
1073,80,1
227,81,1
340,81,1
457,81,1
552,81,1
643,81,1
650,81,1
732,81,1
955,81,1
1031,81,1
926,82,1
930,82,1
979,82,1
135,83,1
962,83,1
1069,83,1
56,84,1
61,84,1
932,84,1
257,85,1
276,85,1
378,85,1
549,85,1
645,85,1
806,85,1
844,85,1
1200,85,1
1226,85,1
632,86,1
695,86,1
706,86,1
808,86,1
867,86,1
916,86,1
931,86,1
1177,86,1
305,87,1
772,87,1
883,87,1
