"source","target","weight"
37,1,1
191,1,1
336,1,1
461,1,1
601,1,1
703,1,1
118,2,1
243,2,1
269,2,1
299,2,1
340,2,1
347,2,1
363,2,1
445,2,1
554,2,1
590,2,1
690,2,1
714,2,1
722,2,1
725,2,1
771,2,1
1134,2,1
227,3,1
370,3,1
99,4,1
157,4,1
187,4,1
190,4,1
285,4,1
545,4,1
691,4,1
754,4,1
755,4,1
113,5,1
191,5,1
307,5,1
322,5,1
381,5,1
413,5,1
457,5,1
469,5,1
495,5,1
499,5,1
519,5,1
604,5,1
677,5,1
732,5,1
781,5,1
1229,5,1
120,6,1
164,6,1
214,6,1
358,6,1
575,6,1
595,6,1
621,6,1
782,6,1
920,6,1
959,6,1
1102,6,1
1122,6,1
1153,6,1
85,7,1
340,7,1
378,7,1
393,7,1
597,7,1
1088,7,1
362,8,1
572,8,1
681,8,1
757,8,1
335,9,1
784,9,1
820,9,1
120,10,1
332,10,1
522,10,1
798,10,1
326,11,1
523,12,1
626,12,1
801,12,1
120,13,1
575,13,1
636,13,1
724,13,1
1013,13,1
50,14,1
124,14,1
169,14,1
261,14,1
417,14,1
741,14,1
823,14,1
42,15,1
279,15,1
475,15,1
522,15,1
259,16,1
332,16,1
437,16,1
474,16,1
511,16,1
1182,16,1
36,17,1
176,17,1
477,17,1
530,17,1
615,17,1
619,17,1
793,17,1
193,18,1
322,18,1
339,18,1
726,18,1
781,18,1
97,19,1
124,19,1
261,19,1
316,19,1
344,19,1
529,19,1
601,19,1
618,19,1
630,19,1
638,19,1
662,19,1
756,19,1
1192,19,1
114,20,1
156,20,1
271,20,1
231,21,1
434,21,1
455,21,1
553,21,1
586,21,1
691,21,1
1028,21,1
6,22,1
44,22,1
113,22,1
214,22,1
370,22,1
465,22,1
761,22,1
367,24,1
452,24,1
71,25,1
280,25,1
410,25,1
25,26,1
111,26,1
287,26,1
298,26,1
339,26,1
560,26,1
800,26,1
421,27,1
581,27,1
1020,27,1
1048,27,1
1125,27,1
1203,27,1
363,28,1
364,28,1
617,28,1
623,28,1
63,29,1
136,29,1
354,29,1
544,29,1
574,29,1
750,29,1
42,30,1
186,30,1
212,30,1
376,30,1
676,30,1
689,30,1
724,30,1
745,30,1
35,31,1
88,31,1
147,31,1
148,31,1
589,31,1
632,31,1
653,31,1
741,31,1
776,31,1
991,31,1
35,32,1
123,32,1
125,32,1
188,32,1
202,32,1
264,32,1
462,32,1
569,32,1
647,32,1
692,32,1
278,34,1
312,34,1
335,34,1
338,34,1
357,34,1
364,34,1
414,34,1
597,34,1
718,34,1
735,34,1
747,34,1
763,34,1
851,34,1
72,35,1
396,35,1
717,35,1
1,37,1
497,37,1
548,37,1
636,37,1
728,37,1
775,37,1
1153,37,1
154,38,1
166,38,1
227,38,1
433,38,1
652,38,1
727,38,1
15,39,1
16,39,1
259,39,1
437,39,1
593,39,1
782,39,1
510,40,1
588,40,1
802,40,1
1243,40,1
471,41,1
212,42,1
560,42,1
348,43,1
530,43,1
568,43,1
736,43,1
762,43,1
1087,43,1
1162,43,1
1194,43,1
119,44,1
370,44,1
636,44,1
117,45,1
180,45,1
369,45,1
478,45,1
587,45,1
622,45,1
1114,45,1
117,46,1
323,46,1
328,46,1
352,46,1
676,46,1
695,46,1
724,46,1
745,46,1
20,47,1
124,47,1
176,47,1
186,47,1
203,47,1
244,47,1
381,47,1
396,47,1
413,47,1
417,47,1
453,47,1
465,47,1
620,47,1
722,47,1
776,47,1
782,47,1
785,47,1
52,48,1
54,48,1
509,48,1
360,49,1
365,49,1
440,49,1
488,49,1
328,50,1
490,50,1
551,50,1
1105,50,1
258,51,1
270,51,1
295,51,1
499,51,1
541,51,1
684,51,1
797,51,1
46,52,1
517,52,1
647,52,1
85,53,1
172,53,1
254,53,1
581,53,1
600,53,1
620,53,1
797,53,1
48,54,1
100,54,1
509,54,1
796,54,1
21,55,1
59,55,1
63,55,1
239,55,1
548,55,1
785,55,1
18,56,1
119,56,1
510,56,1
542,56,1
562,56,1
621,56,1
625,56,1
730,56,1
771,56,1
783,56,1
309,57,1
429,57,1
717,57,1
18,58,1
60,58,1
78,58,1
84,58,1
89,58,1
216,58,1
391,58,1
603,58,1
648,58,1
900,58,1
18,59,1
55,59,1
152,59,1
160,59,1
247,59,1
263,59,1
339,59,1
343,59,1
374,59,1
455,59,1
548,59,1
572,59,1
625,59,1
631,59,1
674,59,1
687,59,1
691,59,1
711,59,1
900,59,1
1138,59,1
58,60,1
65,60,1
78,60,1
216,60,1
280,60,1
391,60,1
502,60,1
586,60,1
648,60,1
898,60,1
929,60,1
10,61,1
345,61,1
807,61,1
1184,61,1
1225,61,1
212,62,1
410,62,1
1,63,1
29,63,1
35,63,1
55,63,1
70,63,1
72,63,1
247,63,1
256,63,1
354,63,1
370,63,1
381,63,1
433,63,1
457,63,1
459,63,1
544,63,1
574,63,1
592,63,1
702,63,1
711,63,1
860,63,1
917,63,1
