"source","target","weight"
42,1,1
64,1,1
78,1,1
117,1,1
159,1,1
191,1,1
1,2,1
132,2,1
65,3,1
71,3,1
107,3,1
210,3,1
2,4,1
12,4,1
42,4,1
64,4,1
73,4,1
80,4,1
105,4,1
159,4,1
67,6,1
107,6,1
210,6,1
78,7,1
82,7,1
121,7,1
166,7,1
174,7,1
179,7,1
211,7,1
240,7,1
113,8,1
118,8,1
205,8,1
82,11,1
116,11,1
204,11,1
226,11,1
73,12,1
86,12,1
193,12,1
3,13,1
6,13,1
14,13,1
41,13,1
99,13,1
85,14,1
199,14,1
30,15,1
61,15,1
138,15,1
139,15,1
180,15,1
194,15,1
211,15,1
246,15,1
248,15,1
249,15,1
6,16,1
23,16,1
24,16,1
71,16,1
95,16,1
107,16,1
252,16,1
18,17,1
178,17,1
17,18,1
21,18,1
149,18,1
178,18,1
57,19,1
89,19,1
129,19,1
130,19,1
158,19,1
161,19,1
169,19,1
200,19,1
225,19,1
11,20,1
24,20,1
78,20,1
82,20,1
130,20,1
138,20,1
151,20,1
174,20,1
204,20,1
226,20,1
17,21,1
18,21,1
78,21,1
143,21,1
231,21,1
82,22,1
104,22,1
174,22,1
226,22,1
16,23,1
36,23,1
88,23,1
90,23,1
95,23,1
100,23,1
112,23,1
139,23,1
173,23,1
232,23,1
1,24,1
17,24,1
132,24,1
178,24,1
48,25,1
124,25,1
161,25,1
191,25,1
245,25,1
45,26,1
46,26,1
89,26,1
162,26,1
44,27,1
49,27,1
54,27,1
55,27,1
83,27,1
86,27,1
144,27,1
150,27,1
220,27,1
233,27,1
249,27,1
253,27,1
53,28,1
62,28,1
8,29,1
30,29,1
40,29,1
56,29,1
71,29,1
84,29,1
88,29,1
96,29,1
113,29,1
118,29,1
188,29,1
189,29,1
205,29,1
206,29,1
215,29,1
217,29,1
237,29,1
238,29,1
250,29,1
119,30,1
205,30,1
42,31,1
45,31,1
57,31,1
64,31,1
89,31,1
105,31,1
131,31,1
69,32,1
75,32,1
91,32,1
119,32,1
134,32,1
230,32,1
254,32,1
68,33,1
129,33,1
133,33,1
146,33,1
181,33,1
53,34,1
62,34,1
74,34,1
77,34,1
79,34,1
120,34,1
124,34,1
130,34,1
141,34,1
145,34,1
155,34,1
170,34,1
171,34,1
229,34,1
23,36,1
90,36,1
100,36,1
112,36,1
154,36,1
173,36,1
232,36,1
5,37,1
82,37,1
116,37,1
130,37,1
234,37,1
240,37,1
248,37,1
42,38,1
124,38,1
146,38,1
178,38,1
199,38,1
66,39,1
79,39,1
134,39,1
145,39,1
170,39,1
176,39,1
184,39,1
221,39,1
108,40,1
177,40,1
218,40,1
238,40,1
98,41,1
1,42,1
2,42,1
4,42,1
38,42,1
64,42,1
75,42,1
97,42,1
105,42,1
130,42,1
159,42,1
248,42,1
12,43,1
209,43,1
217,43,1
4,44,1
12,44,1
26,44,1
27,44,1
31,44,1
54,44,1
73,44,1
80,44,1
86,44,1
128,44,1
150,44,1
161,44,1
162,44,1
220,44,1
233,44,1
249,44,1
253,44,1
26,45,1
43,45,1
46,45,1
89,45,1
135,46,1
169,46,1
212,46,1
223,46,1
25,48,1
162,48,1
191,48,1
245,48,1
116,49,1
121,49,1
144,49,1
149,49,1
155,49,1
220,49,1
233,49,1
234,51,1
248,51,1
111,52,1
28,53,1
62,53,1
4,54,1
8,54,1
27,54,1
44,54,1
57,54,1
86,54,1
128,54,1
150,54,1
162,54,1
193,54,1
233,54,1
253,54,1
27,55,1
49,55,1
83,55,1
122,55,1
144,55,1
151,55,1
220,55,1
224,55,1
233,55,1
253,55,1
29,56,1
30,56,1
97,56,1
113,56,1
118,56,1
175,56,1
182,56,1
205,56,1
215,56,1
236,56,1
250,56,1
19,57,1
31,57,1
129,57,1
161,57,1
162,57,1
55,58,1
61,58,1
139,58,1
31,59,1
61,59,1
120,59,1
131,59,1
135,59,1
139,59,1
143,59,1
158,59,1
246,59,1
15,61,1
58,61,1
59,61,1
126,61,1
130,61,1
138,61,1
156,61,1
194,61,1
211,61,1
240,61,1
246,61,1
248,61,1
28,62,1
53,62,1
74,62,1
184,62,1
19,63,1
120,63,1
183,63,1
200,63,1
230,63,1
1,64,1
2,64,1
88,64,1
237,64,1
250,65,1
69,66,1
244,66,1
72,67,1
125,67,1
212,67,1
216,67,1
63,68,1
78,68,1
181,68,1
194,68,1
225,68,1
66,69,1
134,69,1
167,69,1
244,69,1
24,70,1
68,70,1
78,70,1
82,70,1
116,70,1
138,70,1
174,70,1
194,70,1
204,70,1
226,70,1
32,71,1
68,71,1
91,71,1
110,71,1
230,71,1
235,71,1
239,71,1
5,72,1
65,72,1
67,72,1
109,72,1
125,72,1
176,72,1
216,72,1
12,73,1
193,73,1
145,74,1
171,74,1
184,74,1
32,75,1
230,75,1
4,76,1
34,76,1
74,76,1
79,76,1
86,76,1
89,76,1
141,76,1
161,76,1
170,76,1
34,77,1
141,77,1
148,77,1
221,77,1
41,78,1
98,78,1
121,78,1
126,78,1
34,79,1
148,79,1
4,80,1
42,80,1
64,80,1
101,80,1
104,80,1
229,80,1
84,81,1
185,81,1
188,81,1
116,82,1
204,82,1
226,82,1
231,82,1
49,83,1
233,83,1
81,84,1
110,84,1
185,84,1
188,84,1
212,84,1
14,85,1
106,85,1
127,85,1
135,85,1
137,85,1
186,85,1
4,86,1
12,86,1
57,86,1
73,86,1
79,86,1
128,86,1
150,86,1
161,86,1
179,86,1
193,86,1
108,87,1
165,87,1
195,87,1
203,87,1
218,87,1
225,87,1
40,88,1
96,88,1
198,88,1
230,88,1
26,89,1
46,89,1
129,89,1
200,89,1
100,90,1
112,90,1
154,90,1
173,90,1
8,91,1
32,91,1
43,91,1
71,91,1
75,91,1
87,91,1
111,91,1
209,91,1
230,91,1
235,91,1
30,92,1
32,92,1
81,92,1
97,92,1
30,93,1
60,93,1
215,93,1
53,94,1
62,94,1
74,94,1
134,94,1
107,95,1
29,96,1
64,96,1
88,96,1
