"source","target","weight"
113,1,1
191,1,1
245,1,1
413,1,1
447,1,1
33,2,1
261,2,1
274,2,1
58,3,1
221,3,1
495,3,1
513,3,1
574,3,1
66,4,1
201,4,1
537,4,1
96,5,1
239,5,1
303,5,1
340,5,1
503,5,1
573,6,1
586,6,1
478,7,1
505,7,1
284,8,1
378,8,1
472,8,1
557,8,1
624,8,1
288,9,1
413,9,1
579,9,1
22,10,1
89,10,1
276,10,1
77,11,1
101,11,1
183,11,1
337,11,1
353,11,1
519,11,1
618,11,1
188,12,1
310,12,1
475,12,1
113,13,1
161,13,1
20,14,1
85,14,1
151,14,1
535,14,1
597,14,1
204,15,1
624,15,1
627,15,1
268,16,1
304,18,1
578,18,1
618,18,1
148,19,1
473,19,1
485,19,1
565,19,1
10,20,1
14,20,1
58,20,1
63,20,1
64,20,1
79,20,1
85,20,1
89,20,1
120,20,1
151,20,1
164,20,1
200,20,1
233,20,1
254,20,1
333,20,1
458,20,1
535,20,1
594,20,1
597,20,1
990,20,1
3,21,1
58,21,1
204,21,1
426,21,1
474,21,1
487,21,1
495,21,1
513,21,1
563,21,1
574,21,1
10,22,1
67,22,1
182,22,1
252,22,1
284,22,1
392,22,1
341,23,1
674,23,1
27,24,1
356,24,1
590,24,1
593,24,1
667,24,1
55,25,1
301,25,1
528,25,1
145,26,1
179,26,1
424,26,1
610,26,1
614,26,1
24,27,1
191,27,1
237,27,1
413,27,1
481,27,1
536,27,1
22,28,1
194,28,1
216,28,1
243,28,1
297,28,1
345,28,1
456,28,1
512,28,1
528,28,1
576,28,1
70,29,1
192,29,1
201,29,1
217,29,1
240,29,1
618,29,1
16,30,1
304,30,1
68,31,1
72,31,1
105,31,1
154,31,1
212,31,1
270,31,1
273,31,1
371,31,1
403,31,1
542,31,1
599,31,1
44,32,1
194,32,1
216,32,1
243,32,1
359,32,1
456,32,1
572,32,1
585,32,1
179,33,1
249,33,1
266,33,1
341,33,1
593,33,1
41,34,1
123,34,1
331,34,1
577,34,1
647,34,1
90,35,1
159,35,1
161,35,1
492,35,1
506,35,1
103,36,1
119,36,1
288,36,1
601,36,1
170,37,1
322,37,1
453,37,1
620,37,1
136,38,1
228,38,1
465,38,1
475,38,1
503,38,1
79,39,1
213,39,1
325,39,1
597,39,1
615,39,1
627,39,1
69,40,1
34,41,1
62,41,1
165,41,1
171,41,1
211,41,1
284,41,1
323,41,1
392,41,1
395,41,1
423,41,1
471,41,1
220,42,1
347,42,1
239,43,1
246,43,1
258,43,1
310,43,1
491,43,1
567,43,1
216,44,1
263,44,1
456,44,1
512,44,1
712,44,1
752,44,1
850,44,1
911,44,1
19,45,1
215,45,1
297,45,1
421,45,1
473,45,1
485,45,1
259,46,1
550,46,1
49,47,1
118,47,1
421,47,1
533,47,1
572,47,1
56,48,1
160,48,1
605,48,1
286,49,1
79,50,1
93,50,1
238,50,1
287,50,1
367,50,1
375,50,1
391,50,1
420,50,1
615,50,1
70,51,1
116,51,1
192,51,1
217,51,1
265,51,1
416,51,1
452,51,1
518,51,1
520,51,1
303,52,1
309,52,1
362,52,1
70,53,1
133,53,1
238,53,1
112,54,1
414,54,1
48,56,1
76,56,1
81,56,1
108,56,1
155,56,1
160,56,1
306,56,1
406,56,1
548,56,1
592,56,1
148,57,1
293,57,1
389,57,1
204,58,1
244,58,1
263,58,1
292,58,1
424,58,1
442,58,1
495,58,1
200,59,1
605,59,1
567,60,1
762,60,1
41,62,1
165,62,1
171,62,1
195,62,1
284,62,1
360,62,1
471,62,1
20,63,1
89,63,1
139,63,1
151,63,1
178,63,1
287,63,1
308,63,1
333,63,1
334,63,1
496,63,1
533,63,1
580,63,1
604,63,1
615,63,1
636,63,1
10,64,1
89,64,1
276,64,1
294,64,1
230,65,1
196,66,1
200,66,1
22,67,1
167,67,1
392,67,1
72,68,1
443,69,1
158,70,1
192,70,1
201,70,1
91,71,1
417,71,1
31,72,1
68,72,1
77,72,1
317,72,1
387,72,1
403,72,1
480,72,1
542,72,1
621,72,1
34,73,1
123,73,1
272,73,1
336,73,1
342,73,1
564,73,1
212,74,1
10,75,1
19,75,1
111,75,1
139,75,1
162,75,1
212,75,1
302,75,1
356,75,1
465,75,1
485,75,1
565,75,1
48,76,1
56,76,1
58,76,1
81,76,1
155,76,1
160,76,1
244,76,1
263,76,1
341,76,1
369,76,1
437,76,1
534,76,1
542,76,1
605,76,1
97,77,1
119,77,1
194,77,1
519,77,1
142,78,1
164,78,1
212,78,1
228,78,1
298,78,1
301,78,1
599,78,1
637,78,1
50,79,1
93,79,1
319,79,1
369,79,1
391,79,1
420,79,1
615,79,1
172,80,1
48,81,1
68,81,1
75,81,1
76,81,1
149,81,1
153,81,1
423,81,1
571,81,1
577,81,1
94,83,1
143,83,1
340,83,1
526,83,1
22,84,1
97,84,1
127,84,1
359,84,1
408,84,1
