"source","target","weight"
140,2,1
178,2,1
235,2,1
319,2,1
523,2,1
554,3,1
583,3,1
743,3,1
6,4,1
57,4,1
307,4,1
405,4,1
407,4,1
486,4,1
538,4,1
572,4,1
643,4,1
29,5,1
37,5,1
124,5,1
149,5,1
346,5,1
589,5,1
739,5,1
740,5,1
801,5,1
775,6,1
47,8,1
91,8,1
259,8,1
740,8,1
375,9,1
404,9,1
752,9,1
527,10,1
561,10,1
573,10,1
581,10,1
109,11,1
557,11,1
639,11,1
186,13,1
282,13,1
752,13,1
51,14,1
603,14,1
8,15,1
259,15,1
104,16,1
127,16,1
195,16,1
216,16,1
589,16,1
34,17,1
39,17,1
332,17,1
636,17,1
299,18,1
264,19,1
225,20,1
444,20,1
432,21,1
679,21,1
37,22,1
106,22,1
153,22,1
142,23,1
404,23,1
68,24,1
115,24,1
185,24,1
221,24,1
712,24,1
10,25,1
429,25,1
570,25,1
573,25,1
581,25,1
602,25,1
699,25,1
745,25,1
746,25,1
826,25,1
498,26,1
674,26,1
74,27,1
94,27,1
105,27,1
166,27,1
486,27,1
493,27,1
748,27,1
799,27,1
101,28,1
106,28,1
109,28,1
153,28,1
243,28,1
348,28,1
385,28,1
473,28,1
493,28,1
557,28,1
575,28,1
809,28,1
193,29,1
510,29,1
562,29,1
799,29,1
31,30,1
38,30,1
126,30,1
365,30,1
485,30,1
617,30,1
716,30,1
38,31,1
126,31,1
430,31,1
485,31,1
569,31,1
716,31,1
718,31,1
722,31,1
102,32,1
372,32,1
645,32,1
697,32,1
249,33,1
182,34,1
419,34,1
360,35,1
366,35,1
412,35,1
498,35,1
555,35,1
346,37,1
454,37,1
484,37,1
589,37,1
827,37,1
30,38,1
73,38,1
126,38,1
328,38,1
485,38,1
540,38,1
716,38,1
718,38,1
722,38,1
182,39,1
309,39,1
318,39,1
373,39,1
142,40,1
182,40,1
285,41,1
335,41,1
623,41,1
104,42,1
359,42,1
472,42,1
497,42,1
636,42,1
688,42,1
798,42,1
360,43,1
350,44,1
363,44,1
505,44,1
613,44,1
326,45,1
456,45,1
609,45,1
19,46,1
104,46,1
124,46,1
137,46,1
167,46,1
261,46,1
310,46,1
589,46,1
624,46,1
625,46,1
650,46,1
652,46,1
664,46,1
675,46,1
763,46,1
8,47,1
91,47,1
259,47,1
217,48,1
367,48,1
393,48,1
459,48,1
462,48,1
647,48,1
799,48,1
38,49,1
347,49,1
361,49,1
716,49,1
19,50,1
153,50,1
252,50,1
264,50,1
432,50,1
484,50,1
574,50,1
14,51,1
287,51,1
359,51,1
486,51,1
582,51,1
586,51,1
603,51,1
700,51,1
42,52,1
309,52,1
817,52,1
20,53,1
244,53,1
550,53,1
131,54,1
364,54,1
513,54,1
77,55,1
111,55,1
605,55,1
745,55,1
165,56,1
395,56,1
467,56,1
562,56,1
636,56,1
4,57,1
246,57,1
405,57,1
407,57,1
564,57,1
643,57,1
265,58,1
272,58,1
324,58,1
93,59,1
396,59,1
414,59,1
496,59,1
809,59,1
67,60,1
281,60,1
390,60,1
460,60,1
618,60,1
645,60,1
661,60,1
713,60,1
81,61,1
131,61,1
168,61,1
285,61,1
372,61,1
408,61,1
711,61,1
816,61,1
59,62,1
92,62,1
301,62,1
496,62,1
663,62,1
696,62,1
799,62,1
809,62,1
759,63,1
179,64,1
490,64,1
451,65,1
460,66,1
645,66,1
93,67,1
259,67,1
408,67,1
618,67,1
733,67,1
816,67,1
35,68,1
366,68,1
505,68,1
577,69,1
579,69,1
737,69,1
781,69,1
454,70,1
397,71,1
423,71,1
77,72,1
162,72,1
209,72,1
481,72,1
570,72,1
604,72,1
676,72,1
818,72,1
55,73,1
410,73,1
570,73,1
671,73,1
101,74,1
161,74,1
755,74,1
787,74,1
799,74,1
20,75,1
112,76,1
451,76,1
583,76,1
682,76,1
767,76,1
807,76,1
67,78,1
208,78,1
781,78,1
570,79,1
604,79,1
722,79,1
37,80,1
62,80,1
299,80,1
67,81,1
295,81,1
320,81,1
549,81,1
552,81,1
618,81,1
693,81,1
703,81,1
711,81,1
262,82,1
7,83,1
90,83,1
169,83,1
485,83,1
577,83,1
762,83,1
637,84,1
689,84,1
123,85,1
309,85,1
327,85,1
690,85,1
763,85,1
98,86,1
106,86,1
159,86,1
208,86,1
233,86,1
269,86,1
273,86,1
642,86,1
673,86,1
751,86,1
175,87,1
200,87,1
213,87,1
354,87,1
17,88,1
42,88,1
133,88,1
563,88,1
83,90,1
511,90,1
764,90,1
8,91,1
9,91,1
282,91,1
488,91,1
99,92,1
476,92,1
541,92,1
574,92,1
666,92,1
696,92,1
348,93,1
787,93,1
100,95,1
128,95,1
136,95,1
164,95,1
202,95,1
281,95,1
377,95,1
434,95,1
441,95,1
505,95,1
517,95,1
692,95,1
806,95,1
55,96,1
314,96,1
485,96,1
