"source","target","weight"
3,1,1
5,1,1
6,1,1
8,1,1
9,1,1
11,1,1
14,1,1
20,1,1
22,1,1
24,1,1
15,2,1
18,2,1
25,2,1
1,3,1
5,3,1
6,3,1
8,3,1
11,3,1
14,3,1
19,3,1
20,3,1
22,3,1
24,3,1
25,3,1
13,4,1
16,4,1
3,5,1
6,5,1
9,5,1
10,5,1
14,5,1
17,5,1
19,5,1
20,5,1
23,5,1
25,5,1
1,6,1
3,6,1
5,6,1
8,6,1
9,6,1
10,6,1
11,6,1
14,6,1
19,6,1
20,6,1
22,6,1
23,6,1
24,6,1
25,6,1
12,7,1
17,7,1
1,8,1
3,8,1
5,8,1
9,8,1
11,8,1
14,8,1
19,8,1
5,9,1
6,9,1
10,9,1
17,9,1
19,9,1
23,9,1
25,9,1
9,10,1
12,10,1
16,10,1
17,10,1
19,10,1
21,10,1
23,10,1
3,11,1
13,11,1
14,11,1
20,11,1
22,11,1
24,11,1
7,12,1
10,12,1
13,12,1
16,12,1
17,12,1
21,12,1
4,13,1
1,14,1
3,14,1
5,14,1
6,14,1
8,14,1
11,14,1
19,14,1
20,14,1
22,14,1
24,14,1
4,15,1
18,15,1
21,16,1
9,17,1
10,17,1
12,17,1
13,17,1
16,17,1
21,17,1
23,17,1
15,18,1
16,18,1
21,18,1
3,19,1
5,19,1
9,19,1
10,19,1
12,19,1
13,19,1
17,19,1
1,20,1
6,20,1
8,20,1
11,20,1
15,20,1
18,20,1
19,20,1
24,20,1
15,21,1
16,21,1
17,21,1
5,23,1
7,23,1
9,23,1
10,23,1
12,23,1
13,23,1
16,23,1
17,23,1
19,23,1
21,23,1
24,23,1
25,23,1
11,24,1
4,25,1
9,25,1
13,25,1
16,25,1
21,25,1
