"source","target","weight"
475,1,1
84,2,1
102,2,1
134,2,1
307,2,1
36,3,1
44,3,1
77,3,1
93,3,1
147,3,1
274,3,1
300,3,1
529,3,1
78,4,1
98,4,1
101,4,1
107,4,1
124,4,1
228,4,1
238,4,1
8,5,1
21,5,1
38,5,1
39,5,1
95,5,1
107,5,1
114,5,1
115,5,1
165,5,1
178,5,1
191,5,1
215,5,1
236,5,1
238,5,1
246,5,1
267,5,1
300,5,1
309,5,1
18,6,1
77,6,1
176,6,1
210,6,1
309,6,1
319,6,1
196,7,1
313,7,1
5,8,1
33,8,1
85,8,1
114,8,1
115,8,1
246,8,1
296,8,1
300,8,1
15,9,1
135,9,1
141,9,1
160,9,1
295,9,1
103,10,1
12,11,1
124,11,1
153,11,1
283,11,1
358,11,1
148,12,1
195,12,1
244,12,1
253,12,1
283,12,1
291,12,1
488,12,1
495,12,1
37,13,1
177,13,1
243,13,1
285,13,1
313,13,1
521,13,1
24,14,1
33,14,1
9,15,1
125,15,1
569,15,1
102,16,1
105,16,1
227,16,1
295,16,1
123,17,1
211,17,1
242,17,1
86,18,1
179,18,1
245,18,1
258,18,1
319,18,1
73,19,1
79,19,1
131,19,1
188,19,1
290,19,1
353,19,1
467,19,1
40,20,1
56,20,1
102,20,1
306,20,1
321,20,1
4,21,1
39,21,1
41,21,1
85,21,1
118,21,1
212,21,1
236,21,1
250,21,1
274,21,1
320,21,1
371,21,1
17,22,1
174,22,1
569,22,1
10,23,1
18,23,1
36,23,1
151,23,1
152,23,1
192,23,1
14,24,1
33,24,1
41,24,1
7,25,1
196,25,1
144,26,1
148,26,1
153,26,1
156,26,1
187,26,1
234,26,1
308,27,1
12,28,1
30,28,1
73,28,1
148,28,1
227,28,1
521,28,1
121,29,1
251,29,1
254,29,1
330,29,1
71,30,1
148,30,1
521,30,1
67,31,1
191,31,1
208,31,1
224,31,1
234,31,1
265,31,1
275,31,1
70,32,1
219,32,1
14,33,1
24,33,1
251,33,1
100,34,1
176,34,1
179,34,1
184,34,1
231,34,1
245,34,1
270,34,1
569,34,1
251,35,1
569,35,1
21,36,1
103,36,1
139,36,1
168,36,1
181,36,1
317,36,1
355,36,1
541,36,1
13,37,1
4,38,1
5,38,1
39,38,1
41,38,1
114,38,1
115,38,1
165,38,1
215,38,1
224,38,1
238,38,1
267,38,1
300,38,1
301,38,1
320,38,1
4,39,1
5,39,1
21,39,1
24,39,1
33,39,1
49,39,1
52,39,1
95,39,1
124,39,1
137,39,1
236,39,1
238,39,1
250,39,1
267,39,1
286,39,1
82,40,1
84,40,1
24,41,1
107,41,1
212,41,1
250,41,1
273,41,1
57,42,1
176,42,1
475,42,1
569,42,1
6,43,1
18,43,1
86,43,1
128,43,1
176,43,1
179,43,1
245,43,1
258,43,1
302,43,1
121,44,1
269,44,1
69,45,1
101,45,1
136,45,1
281,45,1
288,45,1
303,45,1
466,45,1
48,46,1
158,46,1
159,46,1
168,46,1
284,46,1
303,46,1
311,46,1
150,47,1
184,47,1
351,47,1
54,48,1
154,48,1
180,48,1
182,48,1
183,48,1
313,48,1
52,49,1
53,49,1
55,49,1
56,49,1
78,49,1
160,49,1
163,49,1
185,49,1
293,49,1
321,49,1
94,50,1
103,50,1
303,50,1
313,50,1
252,51,1
315,51,1
53,52,1
55,52,1
135,52,1
205,52,1
227,52,1
295,52,1
52,53,1
55,53,1
135,53,1
198,53,1
205,53,1
227,53,1
295,53,1
79,54,1
86,54,1
110,54,1
134,54,1
183,54,1
314,54,1
52,55,1
53,55,1
135,55,1
205,55,1
227,55,1
295,55,1
239,56,1
262,56,1
83,57,1
110,57,1
126,57,1
163,57,1
199,57,1
306,57,1
318,57,1
330,57,1
429,57,1
468,57,1
569,57,1
61,58,1
68,58,1
73,58,1
37,59,1
73,59,1
78,59,1
79,59,1
255,59,1
296,59,1
320,59,1
260,60,1
58,61,1
68,61,1
424,61,1
467,61,1
491,61,1
37,62,1
59,62,1
108,62,1
112,62,1
115,62,1
146,62,1
208,62,1
246,62,1
265,62,1
267,62,1
309,62,1
320,62,1
48,63,1
92,63,1
125,63,1
134,63,1
159,63,1
202,63,1
247,63,1
15,64,1
51,64,1
216,64,1
242,64,1
132,65,1
221,65,1
225,65,1
258,65,1
10,66,1
136,66,1
202,66,1
204,66,1
241,66,1
311,66,1
364,66,1
5,67,1
8,67,1
31,67,1
38,67,1
95,67,1
107,67,1
191,67,1
208,67,1
224,67,1
248,67,1
286,67,1
300,67,1
58,68,1
61,68,1
479,68,1
491,68,1
25,69,1
133,69,1
140,69,1
143,69,1
145,69,1
229,69,1
232,69,1
251,69,1
282,69,1
455,69,1
243,70,1
30,71,1
105,71,1
129,71,1
153,71,1
195,71,1
253,71,1
316,71,1
483,71,1
147,72,1
188,72,1
265,72,1
467,72,1
19,73,1
33,73,1
238,73,1
100,74,1
113,74,1
144,75,1
140,76,1
170,76,1
318,76,1
6,77,1
50,77,1
93,77,1
121,77,1
157,77,1
192,77,1
233,77,1
245,77,1
248,77,1
249,77,1
281,77,1
288,77,1
303,77,1
309,77,1
423,77,1
19,79,1
73,79,1
481,79,1
559,79,1
119,80,1
122,80,1
173,80,1
200,80,1
204,80,1
216,80,1
219,80,1
225,80,1
252,80,1
280,80,1
297,80,1
298,80,1
154,81,1
173,81,1
40,82,1
84,82,1
177,82,1
285,82,1
57,83,1
199,83,1
306,83,1
40,84,1
203,84,1
285,84,1
308,84,1
5,85,1
8,85,1
120,85,1
126,85,1
137,85,1
208,85,1
236,85,1
239,85,1
246,85,1
300,85,1
18,86,1
54,86,1
113,86,1
314,86,1
204,88,1
217,88,1
280,88,1
284,88,1
292,88,1
541,88,1
126,89,1
143,89,1
147,89,1
169,89,1
222,89,1
261,89,1
229,90,1
272,90,1
24,91,1
50,91,1
57,91,1
120,91,1
186,91,1
198,91,1
214,91,1
219,91,1
493,91,1
122,92,1
202,92,1
218,92,1
220,92,1
247,92,1
270,92,1
364,92,1
18,93,1
38,93,1
62,93,1
77,93,1
116,93,1
233,93,1
288,93,1
303,93,1
50,94,1
70,94,1
149,94,1
186,94,1
214,94,1
219,94,1
242,94,1
287,94,1
314,94,1
24,95,1
39,95,1
78,95,1
165,95,1
236,95,1
351,95,1
13,96,1
127,96,1
143,96,1
149,96,1
223,96,1
261,96,1
313,96,1
315,97,1
4,98,1
228,98,1
262,98,1
275,98,1
34,99,1
35,99,1
64,99,1
155,99,1
184,99,1
185,99,1
204,99,1
242,99,1
252,99,1
262,99,1
293,99,1
297,99,1
34,100,1
108,100,1
113,100,1
184,100,1
85,101,1
124,101,1
274,101,1
16,102,1
134,102,1
235,102,1
10,103,1
36,103,1
50,103,1
75,103,1
139,103,1
145,103,1
152,103,1
164,103,1
192,103,1
230,103,1
260,103,1
263,103,1
276,103,1
317,103,1
77,104,1
116,104,1
138,104,1
166,104,1
241,104,1
249,104,1
259,104,1
16,105,1
71,105,1
129,105,1
131,105,1
194,105,1
198,105,1
224,105,1
254,105,1
316,105,1
13,106,1
84,106,1
113,106,1
143,106,1
155,106,1
177,106,1
185,106,1
212,106,1
242,106,1
262,106,1
285,106,1
288,106,1
293,106,1
314,106,1
315,106,1
341,106,1
108,107,1
110,107,1
120,107,1
146,107,1
273,107,1
559,107,1
62,108,1
146,108,1
217,108,1
265,108,1
274,108,1
447,108,1
70,109,1
183,109,1
134,110,1
306,110,1
318,110,1
30,111,1
126,112,1
255,112,1
35,113,1
100,113,1
211,113,1
251,113,1
284,113,1
21,114,1
38,114,1
54,114,1
107,114,1
108,114,1
246,114,1
274,114,1
301,114,1
320,114,1
5,115,1
8,115,1
38,115,1
62,115,1
85,115,1
107,115,1
108,115,1
114,115,1
126,115,1
146,115,1
169,115,1
208,115,1
230,115,1
246,115,1
267,115,1
274,115,1
304,115,1
36,116,1
115,116,1
169,116,1
241,116,1
247,116,1
447,116,1
54,117,1
177,117,1
200,117,1
225,117,1
277,117,1
287,117,1
102,118,1
221,118,1
277,118,1
302,118,1
307,118,1
321,118,1
341,118,1
80,119,1
122,119,1
204,119,1
278,119,1
280,119,1
305,119,1
36,120,1
107,120,1
29,121,1
80,122,1
92,122,1
119,122,1
173,122,1
197,122,1
204,122,1
207,122,1
270,122,1
280,122,1
305,122,1
364,122,1
17,123,1
211,123,1
216,123,1
541,123,1
4,124,1
132,124,1
163,124,1
234,124,1
235,124,1
238,124,1
265,124,1
267,124,1
275,124,1
15,125,1
304,126,1
40,127,1
96,127,1
149,127,1
165,127,1
200,127,1
225,127,1
228,127,1
261,127,1
86,128,1
144,128,1
157,128,1
210,128,1
213,128,1
226,128,1
241,128,1
302,128,1
319,128,1
16,129,1
71,129,1
105,129,1
194,129,1
316,129,1
44,130,1
93,130,1
233,130,1
288,130,1
300,130,1
147,133,1
33,134,1
102,134,1
110,134,1
131,134,1
199,134,1
235,134,1
9,135,1
52,135,1
53,135,1
72,135,1
295,135,1
10,136,1
66,136,1
152,136,1
166,136,1
180,136,1
249,136,1
281,136,1
311,136,1
364,136,1
37,137,1
39,137,1
85,137,1
236,137,1
239,137,1
14,138,1
473,138,1
36,139,1
40,139,1
84,139,1
181,139,1
203,139,1
263,139,1
282,139,1
317,139,1
466,139,1
239,140,1
7,141,1
9,141,1
171,141,1
182,141,1
196,141,1
64,143,1
69,143,1
118,143,1
133,143,1
149,143,1
161,143,1
192,143,1
200,143,1
223,143,1
229,143,1
242,143,1
261,143,1
282,143,1
164,144,1
175,144,1
187,144,1
442,144,1
27,145,1
103,145,1
121,145,1
162,145,1
164,145,1
209,145,1
222,145,1
295,145,1
308,145,1
33,146,1
37,146,1
59,146,1
62,146,1
73,146,1
178,146,1
212,146,1
48,147,1
89,147,1
149,147,1
207,147,1
219,147,1
223,147,1
12,148,1
28,148,1
30,148,1
170,148,1
283,148,1
488,148,1
521,148,1
96,149,1
127,149,1
163,149,1
221,149,1
225,149,1
261,149,1
298,149,1
46,151,1
364,151,1
10,152,1
103,152,1
136,152,1
180,152,1
202,152,1
223,152,1
233,152,1
281,152,1
364,152,1
192,154,1
276,154,1
49,155,1
53,155,1
185,155,1
293,155,1
278,156,1
18,157,1
35,157,1
86,157,1
116,157,1
128,157,1
166,157,1
176,157,1
179,157,1
213,157,1
226,157,1
248,157,1
249,157,1
259,157,1
297,157,1
302,157,1
311,157,1
319,157,1
89,158,1
147,158,1
231,158,1
521,158,1
46,159,1
48,159,1
66,159,1
81,159,1
123,159,1
169,159,1
207,159,1
210,159,1
220,159,1
241,159,1
245,159,1
247,159,1
281,159,1
292,159,1
311,159,1
9,160,1
56,160,1
221,161,1
242,161,1
145,162,1
164,162,1
184,162,1
209,162,1
222,162,1
126,163,1
215,163,1
238,163,1
250,163,1
306,163,1
307,163,1
390,163,1
35,164,1
86,164,1
103,164,1
144,164,1
145,164,1
175,164,1
222,164,1
223,164,1
479,164,1
21,165,1
37,165,1
39,165,1
41,165,1
52,165,1
55,165,1
95,165,1
98,165,1
127,165,1
160,165,1
217,165,1
228,165,1
250,165,1
286,165,1
