"source","target","weight"
159,2,1
203,2,1
495,2,1
8,3,1
34,3,1
648,3,1
615,4,1
648,4,1
947,4,1
962,6,1
44,7,1
256,7,1
420,7,1
70,8,1
81,8,1
329,8,1
414,8,1
896,8,1
968,8,1
424,9,1
589,9,1
880,9,1
889,9,1
107,10,1
341,10,1
721,10,1
755,10,1
815,10,1
884,10,1
905,10,1
1111,10,1
415,11,1
729,11,1
738,11,1
867,11,1
885,11,1
130,12,1
467,12,1
581,12,1
892,12,1
215,13,1
250,13,1
879,13,1
246,14,1
160,15,1
246,15,1
302,15,1
835,15,1
88,16,1
387,16,1
397,16,1
634,16,1
802,16,1
944,16,1
1003,16,1
229,17,1
737,17,1
743,17,1
838,17,1
860,17,1
908,17,1
238,18,1
276,18,1
420,18,1
685,18,1
723,18,1
755,18,1
836,18,1
951,18,1
1014,18,1
387,19,1
589,19,1
809,19,1
106,20,1
662,20,1
754,20,1
119,21,1
210,21,1
310,21,1
413,21,1
501,21,1
361,22,1
623,22,1
682,22,1
819,22,1
1013,22,1
334,23,1
629,23,1
733,23,1
48,24,1
239,24,1
240,24,1
609,24,1
906,24,1
381,25,1
493,25,1
593,25,1
661,25,1
667,25,1
668,25,1
776,25,1
782,25,1
838,25,1
38,26,1
50,26,1
110,26,1
552,26,1
480,27,1
604,27,1
622,27,1
685,28,1
190,29,1
291,29,1
333,29,1
380,29,1
496,29,1
521,29,1
859,29,1
760,30,1
167,31,1
217,31,1
312,31,1
313,31,1
458,31,1
500,31,1
863,31,1
924,31,1
1001,31,1
177,33,1
541,33,1
749,33,1
1010,33,1
401,34,1
6,35,1
295,35,1
334,35,1
846,35,1
962,35,1
251,36,1
779,36,1
1339,36,1
191,37,1
1111,37,1
24,38,1
26,38,1
474,38,1
566,38,1
844,38,1
1015,38,1
120,39,1
138,39,1
268,39,1
398,39,1
418,39,1
819,39,1
821,39,1
580,40,1
597,40,1
862,40,1
1148,40,1
1227,40,1
605,41,1
691,41,1
1320,41,1
286,42,1
305,42,1
337,42,1
341,42,1
519,42,1
564,42,1
591,42,1
661,42,1
667,42,1
721,42,1
795,42,1
854,42,1
884,42,1
887,42,1
141,43,1
282,43,1
400,43,1
662,43,1
155,44,1
245,44,1
256,44,1
420,44,1
556,44,1
673,44,1
905,45,1
400,46,1
454,46,1
567,46,1
957,46,1
254,47,1
336,47,1
368,47,1
427,47,1
461,47,1
514,47,1
706,47,1
921,47,1
932,47,1
24,48,1
47,48,1
294,48,1
932,48,1
158,49,1
674,49,1
720,49,1
26,50,1
110,50,1
180,50,1
224,50,1
240,50,1
280,50,1
347,50,1
567,50,1
579,50,1
666,50,1
764,50,1
827,50,1
844,50,1
869,50,1
943,50,1
957,50,1
1358,50,1
324,51,1
55,52,1
142,52,1
390,52,1
534,52,1
682,52,1
173,53,1
475,53,1
752,53,1
1015,53,1
77,54,1
731,54,1
742,54,1
52,55,1
