"source","target","weight"
41,1,1
122,1,1
195,1,1
481,1,1
719,1,1
85,2,1
121,2,1
137,2,1
155,2,1
184,2,1
231,2,1
337,2,1
358,2,1
524,2,1
567,2,1
47,3,1
190,3,1
304,3,1
361,3,1
8,4,1
54,4,1
196,4,1
136,5,1
166,5,1
276,5,1
293,5,1
32,6,1
50,6,1
85,6,1
121,6,1
165,6,1
184,6,1
333,6,1
337,6,1
433,6,1
481,6,1
293,7,1
395,8,1
576,8,1
351,9,1
410,9,1
504,9,1
537,9,1
582,9,1
12,10,1
52,10,1
433,10,1
507,10,1
183,11,1
263,11,1
284,11,1
304,11,1
397,11,1
480,11,1
500,11,1
530,11,1
536,11,1
640,11,1
101,12,1
97,13,1
192,13,1
381,13,1
665,13,1
48,14,1
432,14,1
549,14,1
161,15,1
292,15,1
504,15,1
124,16,1
273,16,1
310,16,1
360,16,1
428,16,1
530,16,1
535,16,1
583,16,1
274,17,1
393,17,1
418,17,1
436,17,1
528,17,1
13,18,1
176,18,1
192,18,1
197,18,1
204,18,1
337,18,1
389,18,1
534,18,1
549,18,1
105,19,1
120,19,1
153,19,1
526,19,1
217,20,1
287,20,1
343,20,1
423,20,1
510,20,1
180,21,1
238,22,1
313,22,1
679,22,1
173,23,1
185,23,1
257,23,1
278,23,1
335,23,1
350,23,1
32,24,1
342,24,1
481,24,1
766,24,1
76,25,1
156,25,1
265,25,1
289,25,1
416,25,1
465,25,1
494,25,1
498,25,1
766,25,1
122,26,1
151,26,1
217,26,1
623,26,1
30,28,1
46,28,1
100,28,1
149,28,1
198,28,1
279,28,1
331,28,1
433,28,1
460,28,1
481,28,1
208,29,1
28,30,1
101,30,1
114,30,1
481,30,1
485,30,1
762,30,1
383,31,1
28,32,1
120,32,1
277,32,1
280,32,1
384,32,1
481,32,1
494,32,1
673,32,1
86,33,1
88,33,1
215,33,1
307,33,1
359,34,1
562,34,1
134,35,1
188,35,1
390,35,1
399,35,1
455,35,1
466,35,1
512,35,1
559,35,1
108,37,1
237,37,1
287,37,1
508,37,1
76,38,1
286,38,1
465,38,1
564,38,1
219,39,1
298,39,1
4,40,1
59,40,1
87,40,1
567,40,1
74,42,1
272,42,1
376,42,1
519,42,1
169,43,1
566,43,1
586,43,1
808,43,1
105,44,1
29,46,1
176,46,1
208,46,1
470,46,1
3,47,1
60,47,1
63,47,1
80,47,1
277,47,1
304,47,1
361,47,1
136,49,1
250,49,1
6,50,1
144,50,1
200,50,1
258,50,1
299,50,1
333,50,1
400,50,1
519,50,1
80,51,1
106,51,1
143,51,1
298,51,1
485,51,1
10,52,1
80,52,1
238,52,1
405,52,1
623,52,1
757,52,1
153,53,1
276,53,1
107,54,1
135,54,1
464,54,1
524,54,1
139,55,1
224,55,1
366,55,1
570,55,1
45,56,1
75,56,1
83,56,1
89,56,1
120,56,1
125,56,1
185,56,1
217,56,1
279,56,1
327,56,1
373,56,1
397,56,1
398,56,1
414,56,1
423,56,1
429,56,1
443,56,1
516,56,1
520,56,1
546,56,1
551,56,1
576,56,1
626,56,1
665,56,1
719,56,1
733,56,1
839,56,1
840,56,1
109,57,1
397,57,1
11,58,1
240,58,1
373,58,1
382,58,1
390,58,1
399,58,1
544,58,1
143,59,1
533,59,1
146,60,1
137,61,1
251,61,1
258,61,1
277,61,1
274,62,1
488,62,1
11,63,1
37,63,1
47,63,1
50,63,1
192,63,1
304,63,1
326,63,1
373,63,1
390,63,1
37,64,1
287,64,1
575,64,1
12,66,1
192,66,1
348,66,1
658,66,1
745,66,1
288,67,1
686,67,1
745,67,1
747,67,1
120,68,1
256,70,1
320,70,1
393,70,1
508,70,1
203,71,1
623,71,1
113,72,1
208,72,1
166,73,1
509,73,1
558,73,1
394,74,1
511,74,1
83,75,1
170,75,1
310,75,1
470,75,1
73,76,1
100,76,1
401,77,1
569,77,1
586,77,1
425,79,1
483,79,1
529,79,1
3,80,1
12,80,1
47,80,1
51,80,1
52,80,1
100,80,1
108,80,1
165,80,1
256,80,1
323,80,1
460,80,1
516,80,1
532,80,1
536,80,1
747,80,1
757,80,1
41,81,1
244,81,1
305,81,1
417,82,1
75,83,1
170,83,1
310,83,1
131,84,1
187,84,1
262,84,1
373,84,1
408,84,1
539,84,1
542,84,1
299,85,1
479,85,1
33,86,1
88,86,1
533,86,1
13,87,1
119,87,1
134,87,1
334,87,1
364,87,1
478,87,1
492,87,1
505,87,1
33,88,1
212,89,1
