"source","target","weight"
42,1,1
205,1,1
21,2,1
120,2,1
167,2,1
235,2,1
250,2,1
253,2,1
47,3,1
116,3,1
133,3,1
144,3,1
240,3,1
281,3,1
84,4,1
146,4,1
148,4,1
185,4,1
231,4,1
240,5,1
80,6,1
194,6,1
268,6,1
114,7,1
261,8,1
368,8,1
12,9,1
22,9,1
33,9,1
136,9,1
171,9,1
174,9,1
175,9,1
178,9,1
256,9,1
262,9,1
26,10,1
156,10,1
224,10,1
150,11,1
238,11,1
82,12,1
143,12,1
156,12,1
180,12,1
195,12,1
237,12,1
26,13,1
41,13,1
117,13,1
154,13,1
156,13,1
205,13,1
217,13,1
387,13,1
34,14,1
114,15,1
117,15,1
217,15,1
42,16,1
63,16,1
94,16,1
98,16,1
104,16,1
116,16,1
119,16,1
214,16,1
229,16,1
269,16,1
1,17,1
7,17,1
41,17,1
42,17,1
114,17,1
21,18,1
102,18,1
119,18,1
228,18,1
239,18,1
250,18,1
23,19,1
37,19,1
56,19,1
60,19,1
85,19,1
124,19,1
175,19,1
179,19,1
189,19,1
196,19,1
241,19,1
242,19,1
256,19,1
31,20,1
88,20,1
90,20,1
154,20,1
168,20,1
183,20,1
286,20,1
313,20,1
25,21,1
45,21,1
215,21,1
230,21,1
250,21,1
23,22,1
33,22,1
61,22,1
143,22,1
162,22,1
262,22,1
19,23,1
56,23,1
134,23,1
189,23,1
209,23,1
242,23,1
263,23,1
90,24,1
96,24,1
157,24,1
163,24,1
198,24,1
50,25,1
70,25,1
215,25,1
255,25,1
15,26,1
27,26,1
36,26,1
111,26,1
116,26,1
144,26,1
168,26,1
182,26,1
248,26,1
267,26,1
23,28,1
61,28,1
78,28,1
191,28,1
197,28,1
218,28,1
268,28,1
121,30,1
169,30,1
170,30,1
213,30,1
20,31,1
30,31,1
35,31,1
69,31,1
131,31,1
132,31,1
177,31,1
260,31,1
313,31,1
95,32,1
187,32,1
22,33,1
175,33,1
183,33,1
256,33,1
262,33,1
395,34,1
4,35,1
30,35,1
39,35,1
49,35,1
120,35,1
131,35,1
132,35,1
169,35,1
177,35,1
184,35,1
193,35,1
253,35,1
258,35,1
260,35,1
299,35,1
313,35,1
366,35,1
395,35,1
16,36,1
108,36,1
133,36,1
162,36,1
182,36,1
248,36,1
85,37,1
97,37,1
190,37,1
74,38,1
124,38,1
149,38,1
151,38,1
172,38,1
218,38,1
236,38,1
247,38,1
252,38,1
2,39,1
120,39,1
180,39,1
185,39,1
195,39,1
215,39,1
230,39,1
245,39,1
234,40,1
249,40,1
1,41,1
13,41,1
127,41,1
154,41,1
155,41,1
1,42,1
25,42,1
87,42,1
15,43,1
137,43,1
185,43,1
190,43,1
21,45,1
71,45,1
87,45,1
228,45,1
230,45,1
3,47,1
133,47,1
136,47,1
214,47,1
217,47,1
229,47,1
248,47,1
