"source","target","weight"
1244,1,1
1385,1,1
883,3,1
1546,3,1
653,4,1
18,5,1
37,5,1
601,6,1
696,6,1
391,7,1
768,7,1
897,7,1
1189,7,1
1404,7,1
310,8,1
701,8,1
373,9,1
558,9,1
579,9,1
856,9,1
160,11,1
534,11,1
653,11,1
859,11,1
1206,11,1
1280,12,1
1407,12,1
1490,12,1
81,13,1
471,13,1
546,14,1
1113,14,1
134,15,1
533,15,1
802,15,1
1114,15,1
1167,15,1
1252,15,1
1342,15,1
1343,15,1
1483,15,1
410,16,1
174,17,1
360,17,1
416,17,1
464,17,1
918,17,1
1180,17,1
5,18,1
37,18,1
313,18,1
1180,18,1
1443,18,1
17,19,1
480,19,1
555,20,1
83,21,1
168,21,1
1033,21,1
53,22,1
87,22,1
192,22,1
1158,22,1
1163,22,1
1180,22,1
1386,22,1
1443,22,1
191,23,1
789,23,1
1207,23,1
298,24,1
303,24,1
474,24,1
527,24,1
995,24,1
1474,24,1
455,25,1
648,27,1
1315,27,1
1428,27,1
119,28,1
160,28,1
301,28,1
721,28,1
783,28,1
905,28,1
1025,28,1
1118,28,1
519,29,1
212,30,1
1254,30,1
167,31,1
928,31,1
1057,31,1
1061,31,1
87,32,1
496,32,1
294,33,1
999,33,1
522,34,1
338,35,1
634,35,1
1221,35,1
488,36,1
5,37,1
18,37,1
401,37,1
779,37,1
855,37,1
1123,37,1
95,39,1
368,39,1
420,39,1
970,39,1
953,41,1
44,42,1
490,42,1
827,42,1
1308,42,1
42,43,1
44,43,1
490,43,1
827,43,1
1308,43,1
42,44,1
490,44,1
827,44,1
8,45,1
410,45,1
1207,45,1
1067,46,1
1013,47,1
598,48,1
778,48,1
880,48,1
1064,48,1
1100,48,1
1218,48,1
1231,48,1
1237,48,1
199,49,1
435,49,1
1147,49,1
190,50,1
400,50,1
412,50,1
1006,51,1
162,52,1
221,52,1
465,52,1
1182,52,1
313,53,1
358,54,1
1033,54,1
1203,55,1
34,56,1
216,56,1
953,56,1
960,56,1
425,58,1
482,58,1
618,58,1
688,58,1
1148,58,1
1265,58,1
1289,58,1
1330,58,1
578,59,1
1066,59,1
175,60,1
675,60,1
878,60,1
1199,60,1
538,61,1
805,61,1
862,62,1
989,62,1
358,63,1
543,63,1
908,63,1
1281,63,1
1350,63,1
541,64,1
644,65,1
1147,65,1
1179,65,1
1469,65,1
141,67,1
1287,67,1
1327,67,1
1419,67,1
141,68,1
326,68,1
112,69,1
123,69,1
434,69,1
677,69,1
731,69,1
779,69,1
1381,69,1
121,70,1
171,70,1
175,70,1
399,70,1
1256,70,1
1322,70,1
185,71,1
1003,71,1
1169,71,1
1180,71,1
233,72,1
610,72,1
1164,72,1
1398,72,1
898,73,1
974,73,1
1214,73,1
113,74,1
117,74,1
381,74,1
466,74,1
915,74,1
965,74,1
586,75,1
980,75,1
582,77,1
648,77,1
607,78,1
823,78,1
1243,78,1
1886,78,1
291,79,1
643,79,1
358,80,1
767,80,1
1059,80,1
1264,80,1
1401,80,1
94,81,1
351,81,1
471,81,1
800,81,1
232,82,1
251,82,1
393,82,1
102,84,1
1343,84,1
312,85,1
526,85,1
975,85,1
1357,85,1
179,86,1
403,86,1
528,86,1
621,86,1
798,86,1
1343,86,1
480,87,1
504,87,1
525,87,1
914,88,1
1131,88,1
1136,88,1
713,89,1
843,89,1
1025,89,1
1145,89,1
267,91,1
233,93,1
610,93,1
1398,93,1
23,94,1
209,94,1
947,94,1
971,94,1
1207,94,1
39,95,1
368,95,1
832,95,1
977,95,1
1115,95,1
1380,95,1
710,96,1
937,97,1
1360,97,1
39,98,1
95,98,1
108,98,1
368,98,1
420,98,1
1380,98,1
856,99,1
878,99,1
1199,99,1
1482,99,1
305,100,1
695,100,1
719,100,1
969,100,1
1032,100,1
1354,100,1
257,101,1
451,101,1
887,101,1
1137,101,1
375,102,1
403,102,1
26,103,1
239,103,1
1263,103,1
1377,104,1
1482,104,1
388,106,1
854,106,1
1291,106,1
109,107,1
113,107,1
417,107,1
663,107,1
804,107,1
869,108,1
1187,108,1
1279,109,1
113,110,1
417,110,1
69,112,1
124,112,1
371,112,1
802,112,1
920,112,1
1152,112,1
1180,112,1
74,113,1
381,113,1
417,113,1
466,113,1
663,113,1
845,113,1
850,113,1
965,113,1
1054,113,1
445,114,1
516,114,1
619,114,1
1191,115,1
1374,115,1
474,116,1
1248,116,1
1404,116,1
711,117,1
915,117,1
340,118,1
394,118,1
653,118,1
715,118,1
779,118,1
791,118,1
1281,118,1
902,120,1
1142,120,1
1148,120,1
1200,120,1
399,121,1
1256,121,1
1259,121,1
325,122,1
706,122,1
723,122,1
758,122,1
69,123,1
677,123,1
694,123,1
805,123,1
976,123,1
1381,123,1
370,124,1
543,126,1
724,126,1
791,126,1
185,127,1
220,127,1
233,127,1
312,127,1
475,127,1
526,127,1
569,127,1
610,127,1
900,127,1
1003,127,1
1163,127,1
1164,127,1
1306,127,1
1347,127,1
1348,127,1
1357,127,1
1398,127,1
154,128,1
352,129,1
1155,129,1
1196,129,1
1586,129,1
326,130,1
352,130,1
378,130,1
400,130,1
524,130,1
884,130,1
955,130,1
1172,130,1
1351,130,1
386,131,1
1476,131,1
408,132,1
1348,132,1
891,133,1
949,134,1
427,135,1
835,136,1
279,138,1
1314,138,1
1137,139,1
1171,139,1
1230,139,1
642,141,1
828,141,1
884,141,1
1029,141,1
1280,141,1
1372,141,1
1375,141,1
1480,141,1
213,142,1
971,142,1
389,143,1
938,143,1
958,143,1
961,143,1
556,144,1
681,144,1
1317,144,1
1318,144,1
1481,144,1
1655,144,1
62,145,1
638,145,1
721,145,1
1042,145,1
1352,145,1
62,146,1
1304,146,1
171,147,1
187,147,1
293,147,1
517,147,1
553,147,1
639,147,1
641,147,1
366,148,1
517,148,1
587,148,1
910,148,1
305,149,1
590,149,1
942,149,1
1148,149,1
1295,149,1
1497,149,1
334,150,1
467,150,1
605,150,1
665,150,1
305,151,1
719,151,1
942,151,1
394,152,1
360,154,1
419,154,1
1371,154,1
712,156,1
782,156,1
514,157,1
1240,157,1
1400,157,1
74,158,1
117,158,1
197,158,1
915,158,1
936,158,1
938,159,1
1099,159,1
166,160,1
270,160,1
603,160,1
622,160,1
634,160,1
859,160,1
162,161,1
221,161,1
334,161,1
465,162,1
603,162,1
877,162,1
1049,163,1
684,164,1
881,164,1
88,165,1
166,165,1
213,165,1
914,165,1
1126,165,1
1131,165,1
622,166,1
1385,166,1
1799,166,1
31,167,1
109,167,1
865,167,1
928,167,1
932,167,1
1057,167,1
1061,167,1
1122,167,1
1795,167,1
801,168,1
806,168,1
11,169,1
400,169,1
556,169,1
1156,169,1
1318,169,1
687,171,1
756,171,1
1305,171,1
1083,172,1
435,173,1
17,174,1
62,174,1
84,174,1
241,174,1
360,174,1
583,174,1
666,174,1
862,174,1
918,174,1
158,175,1
197,175,1
1016,176,1
1482,176,1
541,177,1
1118,177,1
19,178,1
1105,178,1
1250,178,1
86,179,1
372,179,1
798,179,1
1461,181,1
1303,182,1
1439,182,1
776,183,1
987,183,1
1328,183,1
