"source","target","weight"
346,1,1
1236,1,1
1497,1,1
1324,2,1
1762,2,1
1799,2,1
237,3,1
341,3,1
382,3,1
645,3,1
822,3,1
866,3,1
1157,3,1
1243,3,1
283,4,1
578,4,1
627,4,1
657,4,1
943,4,1
1085,4,1
1429,4,1
1431,4,1
1529,4,1
705,5,1
1239,5,1
843,6,1
1493,6,1
254,7,1
344,7,1
550,7,1
656,7,1
796,7,1
873,7,1
916,7,1
1277,7,1
1329,7,1
695,8,1
714,8,1
804,8,1
1476,8,1
312,10,1
332,10,1
772,11,1
861,11,1
938,11,1
1013,11,1
1128,11,1
1339,11,1
1764,11,1
120,12,1
318,12,1
1167,12,1
1376,12,1
121,13,1
320,13,1
475,13,1
519,13,1
591,13,1
758,13,1
955,13,1
1400,13,1
374,14,1
449,14,1
341,15,1
382,15,1
435,15,1
447,15,1
575,15,1
747,15,1
753,15,1
866,15,1
867,15,1
934,15,1
1092,15,1
1532,15,1
1674,15,1
1706,15,1
411,16,1
1053,16,1
1243,16,1
846,17,1
872,17,1
970,17,1
1066,17,1
1599,17,1
1749,17,1
445,18,1
1161,18,1
1287,18,1
1516,18,1
1771,18,1
207,19,1
372,19,1
377,19,1
1248,19,1
1270,19,1
1517,19,1
1521,19,1
231,20,1
1766,20,1
95,21,1
361,21,1
883,21,1
1375,21,1
72,22,1
149,22,1
1182,22,1
1516,22,1
299,23,1
423,23,1
556,23,1
742,23,1
790,23,1
1009,23,1
1265,23,1
1369,23,1
1609,23,1
1691,23,1
1711,23,1
95,24,1
99,25,1
290,25,1
621,25,1
825,25,1
1326,25,1
1460,25,1
1494,25,1
1503,25,1
935,27,1
1155,27,1
1655,27,1
176,28,1
177,28,1
211,28,1
1163,28,1
1300,28,1
1615,28,1
1508,29,1
1555,29,1
349,30,1
1778,30,1
55,31,1
382,31,1
414,31,1
604,31,1
1189,31,1
1652,31,1
159,32,1
846,32,1
1247,32,1
1319,32,1
34,33,1
391,33,1
940,33,1
1193,33,1
1505,33,1
1793,33,1
391,34,1
990,34,1
1017,34,1
1259,34,1
15,35,1
262,35,1
384,35,1
671,35,1
1049,35,1
1416,35,1
1481,35,1
1596,35,1
1709,35,1
1724,35,1
247,36,1
772,36,1
1226,36,1
164,37,1
270,37,1
458,37,1
705,37,1
737,37,1
1074,37,1
1164,37,1
1423,37,1
1696,37,1
282,38,1
403,38,1
1045,38,1
1052,38,1
1480,38,1
310,39,1
