"source","target","weight"
19,1,1
107,1,1
118,1,1
249,1,1
94,2,1
138,2,1
146,2,1
246,2,1
319,2,1
81,3,1
193,3,1
224,3,1
333,3,1
15,4,1
287,4,1
289,4,1
35,5,1
322,5,1
182,6,1
92,7,1
120,8,1
157,8,1
229,8,1
258,8,1
304,8,1
347,8,1
87,9,1
109,9,1
149,9,1
170,9,1
327,9,1
335,9,1
337,9,1
340,9,1
66,10,1
202,10,1
221,10,1
229,10,1
347,10,1
54,12,1
73,12,1
94,13,1
311,13,1
275,14,1
4,15,1
78,15,1
262,15,1
183,16,1
181,17,1
229,17,1
282,17,1
38,18,1
178,18,1
202,18,1
267,18,1
6,19,1
17,19,1
42,19,1
51,20,1
81,21,1
194,21,1
226,21,1
26,22,1
136,22,1
232,22,1
58,23,1
307,23,1
331,24,1
210,25,1
22,26,1
59,26,1
116,26,1
191,26,1
205,26,1
232,26,1
65,28,1
78,28,1
101,28,1
123,28,1
291,28,1
321,28,1
229,29,1
235,29,1
240,29,1
310,29,1
341,29,1
347,29,1
18,30,1
71,30,1
202,30,1
30,32,1
39,32,1
48,32,1
63,32,1
79,32,1
99,32,1
183,32,1
221,32,1
293,33,1
4,34,1
115,35,1
322,35,1
38,36,1
270,36,1
293,36,1
50,37,1
297,37,1
15,38,1
18,38,1
71,38,1
178,38,1
340,38,1
79,39,1
289,40,1
93,41,1
191,41,1
23,42,1
30,42,1
38,42,1
113,42,1
146,42,1
178,42,1
240,42,1
282,42,1
288,42,1
290,42,1
341,42,1
181,43,1
310,43,1
91,44,1
105,46,1
265,46,1
66,47,1
77,47,1
54,48,1
190,48,1
278,48,1
332,48,1
72,50,1
250,50,1
263,50,1
343,50,1
3,52,1
9,52,1
81,52,1
137,52,1
227,52,1
231,52,1
294,52,1
313,52,1
340,52,1
37,53,1
297,53,1
98,54,1
102,54,1
110,54,1
251,54,1
278,54,1
307,54,1
355,54,1
357,54,1
97,56,1
153,56,1
199,56,1
324,56,1
178,59,1
16,60,1
105,60,1
190,60,1
66,61,1
73,62,1
84,62,1
183,62,1
23,63,1
28,63,1
73,63,1
176,63,1
183,63,1
235,63,1
348,63,1
82,64,1
113,64,1
291,65,1
95,66,1
169,66,1
221,66,1
312,66,1
204,67,1
140,70,1
300,70,1
78,71,1
283,71,1
285,71,1
50,72,1
125,72,1
135,72,1
187,72,1
235,72,1
246,72,1
250,72,1
251,72,1
254,72,1
263,72,1
319,72,1
320,72,1
62,73,1
84,73,1
144,73,1
176,73,1
183,73,1
332,73,1
18,74,1
144,74,1
190,74,1
326,74,1
332,74,1
213,75,1
201,76,1
253,76,1
269,76,1
345,76,1
47,77,1
184,77,1
303,77,1
