"source","target","weight"
100,2,1
277,2,1
349,2,1
427,2,1
844,2,1
317,3,1
322,3,1
161,4,1
312,4,1
867,4,1
7,5,1
50,5,1
81,5,1
150,5,1
284,5,1
316,5,1
392,5,1
447,5,1
458,5,1
575,5,1
32,6,1
267,6,1
328,6,1
425,6,1
4,7,1
80,7,1
9,8,1
10,8,1
40,8,1
56,8,1
123,8,1
262,8,1
280,8,1
373,8,1
905,8,1
41,9,1
48,9,1
115,9,1
177,9,1
276,9,1
300,9,1
357,9,1
390,9,1
407,9,1
413,9,1
437,9,1
8,10,1
53,10,1
61,10,1
183,10,1
185,10,1
197,10,1
218,10,1
226,10,1
295,10,1
315,10,1
323,10,1
350,10,1
361,10,1
36,11,1
41,11,1
46,11,1
96,11,1
149,11,1
227,11,1
253,11,1
326,11,1
387,11,1
416,11,1
203,12,1
265,12,1
267,12,1
364,12,1
579,12,1
720,12,1
840,12,1
851,12,1
10,13,1
49,13,1
244,13,1
259,13,1
275,13,1
295,13,1
355,13,1
390,13,1
413,13,1
422,13,1
432,13,1
42,14,1
266,14,1
304,14,1
127,15,1
301,17,1
317,17,1
425,17,1
923,17,1
113,18,1
204,18,1
282,18,1
184,19,1
191,19,1
930,19,1
88,20,1
293,20,1
344,20,1
439,20,1
521,20,1
118,21,1
261,21,1
312,21,1
392,21,1
784,21,1
912,21,1
54,22,1
83,22,1
146,22,1
170,22,1
391,22,1
121,23,1
133,23,1
366,23,1
440,23,1
876,23,1
888,23,1
10,24,1
26,24,1
77,24,1
102,24,1
173,24,1
184,24,1
191,24,1
197,24,1
217,24,1
262,24,1
269,24,1
317,24,1
323,24,1
343,24,1
896,24,1
366,25,1
129,26,1
970,26,1
268,27,1
912,27,1
965,27,1
130,28,1
174,28,1
398,28,1
35,29,1
59,29,1
101,29,1
116,29,1
139,29,1
235,29,1
268,29,1
414,29,1
827,29,1
250,30,1
284,30,1
36,31,1
62,31,1
114,31,1
147,31,1
151,31,1
166,31,1
231,31,1
246,31,1
155,32,1
329,32,1
346,32,1
362,32,1
369,32,1
371,33,1
434,33,1
310,34,1
313,34,1
621,34,1
909,34,1
29,35,1
80,35,1
233,35,1
235,35,1
261,35,1
398,35,1
62,36,1
77,36,1
166,36,1
202,36,1
450,36,1
451,36,1
74,38,1
100,38,1
199,38,1
316,38,1
320,38,1
406,38,1
10,39,1
71,39,1
181,39,1
320,39,1
103,40,1
402,40,1
11,41,1
27,41,1
46,41,1
96,41,1
227,41,1
253,41,1
277,41,1
373,41,1
416,41,1
948,41,1
125,42,1
61,43,1
156,43,1
554,43,1
661,43,1
668,43,1
715,43,1
791,43,1
847,43,1
870,43,1
255,44,1
364,44,1
882,44,1
141,45,1
152,45,1
369,45,1
11,46,1
27,46,1
41,46,1
96,46,1
142,46,1
149,46,1
181,46,1
225,46,1
253,46,1
277,46,1
311,46,1
387,46,1
398,46,1
416,46,1
434,46,1
812,46,1
813,46,1
13,47,1
19,47,1
105,47,1
115,47,1
183,47,1
231,47,1
259,47,1
291,47,1
376,47,1
422,47,1
177,48,1
222,48,1
224,48,1
413,48,1
13,49,1
