"source","target","weight"
61,1,1
63,1,1
139,1,1
143,1,1
147,1,1
165,1,1
171,1,1
207,1,1
232,1,1
246,1,1
19,3,1
253,3,1
48,4,1
52,4,1
197,4,1
27,5,1
40,5,1
56,5,1
103,5,1
166,5,1
195,5,1
27,6,1
36,6,1
69,6,1
119,6,1
33,7,1
162,7,1
186,7,1
39,8,1
73,8,1
133,8,1
148,8,1
167,8,1
175,8,1
235,8,1
13,9,1
48,9,1
57,9,1
64,9,1
65,9,1
69,9,1
78,9,1
93,9,1
104,9,1
108,9,1
114,9,1
187,9,1
19,10,1
42,10,1
54,10,1
87,10,1
108,10,1
133,10,1
140,10,1
149,10,1
164,10,1
183,10,1
185,10,1
202,10,1
253,10,1
37,12,1
101,12,1
9,13,1
78,13,1
114,13,1
173,13,1
203,13,1
234,13,1
161,14,1
43,15,1
57,15,1
123,15,1
152,15,1
168,15,1
228,15,1
31,16,1
15,18,1
25,18,1
207,18,1
42,19,1
72,19,1
73,19,1
87,19,1
101,19,1
118,19,1
132,19,1
133,19,1
148,19,1
162,19,1
167,19,1
179,19,1
199,19,1
6,20,1
15,20,1
26,20,1
147,20,1
174,21,1
185,21,1
25,22,1
134,22,1
154,22,1
15,24,1
6,25,1
16,25,1
22,25,1
27,25,1
35,25,1
56,25,1
103,25,1
124,25,1
128,25,1
134,25,1
135,25,1
154,25,1
184,25,1
240,25,1
38,26,1
75,26,1
197,26,1
10,27,1
25,27,1
44,27,1
124,27,1
16,29,1
31,29,1
42,29,1
53,29,1
61,29,1
72,29,1
141,29,1
146,29,1
155,29,1
165,29,1
181,29,1
189,29,1
193,29,1
28,30,1
173,30,1
203,30,1
7,31,1
16,31,1
29,31,1
87,31,1
98,31,1
155,31,1
165,31,1
184,31,1
55,32,1
56,32,1
116,32,1
129,32,1
135,32,1
161,32,1
52,33,1
55,33,1
109,33,1
88,34,1
5,35,1
25,35,1
103,35,1
134,35,1
154,35,1
166,35,1
193,35,1
12,37,1
28,37,1
78,37,1
53,38,1
71,38,1
84,38,1
109,38,1
161,38,1
166,38,1
191,38,1
5,39,1
8,39,1
16,39,1
29,39,1
52,39,1
70,39,1
72,39,1
83,39,1
86,39,1
94,39,1
113,39,1
131,39,1
143,39,1
155,39,1
186,39,1
189,39,1
192,39,1
195,39,1
204,39,1
26,40,1
33,40,1
102,40,1
104,40,1
109,40,1
117,40,1
181,40,1
186,40,1
189,40,1
12,41,1
17,41,1
89,41,1
10,42,1
19,42,1
54,42,1
78,42,1
85,42,1
101,42,1
108,42,1
118,42,1
133,42,1
140,42,1
202,42,1
286,42,1
15,43,1
26,43,1
32,43,1
57,43,1
128,43,1
142,43,1
88,44,1
90,44,1
137,44,1
148,44,1
167,44,1
98,45,1
102,45,1
32,46,1
43,46,1
103,46,1
111,46,1
116,46,1
129,46,1
135,46,1
157,46,1
203,46,1
66,47,1
15,48,1
28,48,1
57,48,1
87,48,1
123,48,1
170,48,1
238,48,1
21,50,1
199,50,1
248,51,1
33,52,1
141,53,1
150,53,1
10,54,1
42,54,1
78,54,1
85,54,1
87,54,1
90,54,1
179,54,1
183,54,1
185,54,1
202,54,1
273,54,1
12,55,1
185,55,1
9,56,1
25,56,1
26,56,1
35,56,1
42,56,1
64,56,1
65,56,1
69,56,1
79,56,1
111,56,1
119,56,1
211,56,1
30,57,1
48,57,1
97,57,1
114,57,1
2,58,1
117,58,1
139,58,1
240,58,1
195,59,1
238,59,1
185,60,1
29,61,1
72,61,1
141,61,1
146,61,1
155,61,1
232,61,1
88,62,1
79,63,1
92,63,1
124,63,1
207,63,1
22,64,1
27,64,1
35,64,1
111,64,1
116,64,1
134,64,1
154,64,1
165,64,1
166,64,1
9,65,1
71,65,1
84,65,1
139,65,1
147,66,1
43,67,1
64,67,1
75,67,1
95,67,1
100,67,1
116,67,1
142,67,1
163,67,1
166,67,1
196,67,1
71,68,1
6,69,1
9,69,1
25,69,1
56,69,1
87,69,1
119,69,1
134,69,1
183,69,1
197,69,1
16,70,1
204,70,1
65,71,1
83,71,1
103,71,1
139,72,1
143,72,1
182,72,1
194,72,1
101,73,1
118,73,1
164,73,1
179,73,1
39,74,1
94,74,1
106,74,1
114,74,1
207,74,1
111,75,1
163,75,1
197,75,1
2,76,1
33,76,1
26,77,1
40,77,1
84,77,1
92,77,1
121,77,1
129,77,1
156,77,1
171,77,1
191,77,1
12,78,1
37,78,1
202,78,1
228,78,1
251,78,1
56,79,1
114,79,1
122,79,1
146,79,1
79,80,1
124,80,1
140,80,1
188,80,1
197,80,1
33,81,1
55,81,1
30,82,1
53,82,1
92,82,1
108,82,1
115,82,1
141,82,1
145,82,1
155,82,1
161,82,1
173,82,1
175,82,1
184,82,1
191,82,1
238,82,1
288,82,1
17,83,1
125,83,1
131,83,1
65,84,1
139,84,1
193,84,1
12,85,1
37,85,1
54,85,1
90,85,1
148,85,1
164,85,1
183,85,1
199,85,1
202,85,1
286,85,1
5,86,1
39,86,1
70,86,1
72,86,1
91,86,1
143,86,1
204,86,1
125,87,1
130,87,1
37,90,1
44,90,1
85,90,1
101,90,1
115,90,1
148,90,1
164,90,1
167,90,1
183,90,1
199,90,1
202,90,1
38,91,1
72,91,1
86,91,1
196,91,1
63,92,1
169,92,1
207,92,1
40,93,1
45,93,1
102,93,1
118,93,1
57,94,1
64,95,1
67,95,1
97,95,1
103,95,1
116,95,1
129,95,1
166,95,1
169,95,1
196,95,1
188,96,1
57,97,1
95,97,1
111,97,1
135,97,1
196,97,1
16,98,1
29,98,1
30,98,1
45,98,1
115,98,1
126,98,1
155,98,1
184,98,1
211,98,1
57,99,1
66,99,1
5,100,1
38,100,1
75,100,1
110,100,1
111,100,1
129,100,1
191,100,1
10,101,1
19,101,1
42,101,1
73,101,1
90,101,1
133,101,1
140,101,1
164,101,1
179,101,1
202,101,1
286,101,1
45,102,1
55,102,1
93,102,1
199,102,1
5,103,1
166,103,1
32,105,1
84,105,1
111,105,1
116,105,1
117,105,1
135,105,1
66,106,1
94,106,1
26,107,1
110,107,1
156,107,1
179,107,1
197,107,1
227,107,1
42,108,1
54,108,1
65,108,1
78,108,1
88,108,1
90,108,1
183,108,1
281,108,1
33,109,1
40,109,1
93,109,1
102,109,1
162,109,1
189,109,1
260,109,1
32,110,1
56,110,1
100,110,1
109,110,1
129,110,1
146,110,1
191,110,1
197,110,1
21,111,1
32,111,1
56,111,1
75,111,1
93,111,1
100,111,1
116,111,1
117,111,1
121,111,1
129,111,1
135,111,1
161,111,1
2,112,1
7,112,1
52,112,1
119,112,1
189,112,1
16,113,1
61,113,1
70,113,1
98,113,1
125,113,1
155,113,1
175,113,1
182,113,1
192,113,1
195,113,1
13,114,1
79,114,1
122,114,1
146,114,1
203,114,1
30,115,1
83,115,1
98,115,1
131,115,1
32,116,1
38,116,1
75,116,1
103,116,1
111,116,1
12,117,1
58,117,1
191,117,1
19,118,1
34,118,1
83,118,1
93,118,1
117,118,1
133,118,1
140,118,1
177,118,1
69,119,1
78,119,1
126,119,1
134,119,1
154,119,1
177,119,1
179,119,1
30,120,1
142,120,1
145,120,1
163,120,1
165,120,1
175,120,1
77,121,1
13,122,1
87,122,1
158,122,1
165,122,1
203,122,1
152,123,1
170,123,1
63,124,1
79,124,1
94,124,1
171,124,1
207,124,1
83,125,1
87,125,1
229,125,1
37,126,1
83,126,1
165,127,1
32,129,1
110,129,1
191,129,1
2,131,1
83,131,1
240,131,1
289,131,1
3,132,1
17,132,1
19,132,1
162,132,1
164,132,1
118,133,1
22,134,1
64,134,1
69,134,1
119,134,1
154,134,1
15,135,1
85,135,1
203,135,1
238,135,1
6,136,1
9,136,1
13,136,1
69,136,1
108,136,1
119,136,1
157,136,1
187,136,1
253,136,1
44,137,1
89,137,1
167,137,1
202,137,1
63,138,1
72,138,1
91,138,1
154,138,1
171,138,1
179,138,1
2,139,1
58,139,1
84,139,1
165,139,1
193,139,1
19,140,1
21,140,1
42,140,1
73,140,1
132,140,1
133,140,1
162,140,1
164,140,1
286,140,1
7,141,1
29,141,1
30,141,1
38,141,1
41,141,1
53,141,1
87,141,1
89,141,1
98,141,1
108,141,1
150,141,1
155,141,1
187,141,1
240,141,1
51,142,1
120,142,1
151,142,1
163,142,1
188,142,1
66,143,1
72,143,1
182,143,1
215,143,1
37,145,1
41,145,1
53,145,1
94,145,1
120,145,1
79,146,1
110,146,1
114,146,1
181,146,1
44,148,1
167,148,1
10,149,1
51,149,1
118,149,1
53,150,1
141,150,1
184,150,1
114,151,1
142,151,1
191,151,1
15,152,1
48,152,1
65,152,1
92,152,1
123,152,1
170,152,1
206,152,1
101,153,1
147,153,1
169,153,1
22,154,1
25,154,1
37,154,1
64,154,1
128,154,1
184,154,1
196,154,1
29,155,1
41,155,1
79,155,1
98,155,1
115,155,1
117,155,1
251,155,1
288,155,1
5,156,1
21,156,1
28,156,1
117,156,1
185,156,1
199,156,1
116,158,1
135,158,1
146,158,1
273,158,1
75,159,1
110,159,1
111,159,1
124,159,1
207,159,1
5,160,1
30,160,1
63,160,1
79,160,1
92,160,1
124,160,1
141,160,1
147,160,1
156,160,1
195,160,1
207,160,1
32,161,1
36,161,1
125,161,1
3,162,1
19,162,1
132,162,1
6,163,1
27,163,1
67,163,1
141,163,1
142,163,1
166,163,1
188,163,1
54,164,1
73,164,1
85,164,1
148,164,1
156,164,1
167,164,1
179,164,1
194,164,1
17,165,1
64,165,1
87,165,1
119,165,1
120,165,1
146,165,1
196,165,1
229,165,1
5,166,1
25,166,1
35,166,1
38,166,1
40,166,1
43,166,1
64,166,1
67,166,1
103,166,1
109,166,1
141,166,1
142,166,1
163,166,1
195,166,1
44,167,1
88,167,1
90,167,1
137,167,1
148,167,1
15,168,1
43,168,1
48,168,1
57,168,1
123,168,1
152,168,1
162,168,1
206,168,1
173,169,1
48,170,1
57,170,1
84,170,1
123,170,1
152,170,1
203,170,1
206,170,1
109,171,1
124,171,1
30,173,1
147,173,1
169,173,1
203,173,1
6,174,1
21,174,1
55,174,1
60,174,1
101,174,1
133,174,1
194,174,1
8,175,1
16,175,1
29,175,1
39,175,1
61,175,1
83,175,1
113,175,1
124,175,1
125,175,1
155,175,1
192,175,1
195,175,1
204,175,1
32,176,1
38,176,1
57,176,1
100,176,1
116,176,1
129,176,1
161,176,1
198,177,1
12,179,1
19,179,1
65,179,1
73,179,1
164,179,1
169,180,1
40,181,1
169,181,1
41,182,1
51,182,1
70,182,1
72,182,1
113,182,1
125,182,1
143,182,1
192,182,1
204,182,1
40,183,1
85,183,1
90,183,1
29,184,1
98,184,1
117,184,1
130,184,1
145,184,1
154,184,1
197,184,1
232,184,1
156,185,1
186,185,1
273,185,1
7,186,1
33,186,1
109,186,1
137,186,1
185,186,1
38,187,1
63,187,1
92,187,1
147,187,1
160,187,1
184,187,1
207,187,1
96,188,1
142,188,1
151,188,1
163,188,1
16,189,1
70,189,1
92,189,1
109,189,1
162,189,1
269,189,1
32,191,1
38,191,1
48,191,1
100,191,1
110,191,1
151,191,1
98,192,1
101,192,1
113,192,1
125,192,1
175,192,1
182,192,1
184,192,1
189,192,1
204,192,1
36,193,1
58,193,1
84,193,1
121,193,1
139,193,1
205,194,1
5,195,1
27,195,1
39,195,1
79,195,1
122,195,1
141,195,1
156,195,1
204,195,1
25,196,1
37,196,1
67,196,1
95,196,1
128,196,1
154,196,1
165,196,1
183,196,1
26,197,1
80,197,1
177,198,1
194,198,1
205,198,1
17,199,1
51,199,1
90,199,1
183,199,1
65,200,1
71,200,1
142,200,1
10,202,1
42,202,1
44,202,1
54,202,1
78,202,1
85,202,1
99,202,1
101,202,1
108,202,1
183,202,1
211,202,1
286,202,1
114,203,1
122,203,1
170,203,1
173,203,1
6,204,1
8,204,1
29,204,1
39,204,1
86,204,1
113,204,1
175,204,1
192,204,1
195,204,1
194,205,1
198,205,1
15,206,1
26,206,1
43,206,1
48,206,1
84,206,1
111,206,1
63,207,1
92,207,1
124,207,1
147,207,1
217,208,1
248,208,1
259,208,1
285,208,1
231,209,1
235,209,1
240,209,1
260,209,1
261,209,1
267,209,1
278,209,1
281,209,1
216,210,1
221,210,1
225,210,1
243,210,1
226,211,1
251,211,1
262,212,1
217,213,1
227,213,1
242,213,1
266,213,1
282,213,1
266,214,1
248,215,1
210,216,1
211,216,1
217,216,1
221,216,1
228,216,1
247,216,1
251,216,1
253,216,1
261,216,1
286,216,1
288,216,1
208,217,1
211,217,1
226,217,1
248,217,1
251,217,1
250,218,1
284,218,1
287,219,1
288,219,1
243,220,1
245,220,1
280,220,1
284,220,1
214,221,1
216,221,1
225,221,1
230,221,1
233,221,1
237,221,1
267,221,1
277,221,1
278,221,1
224,222,1
243,222,1
244,222,1
249,222,1
253,222,1
274,222,1
279,222,1
214,223,1
222,224,1
226,224,1
242,224,1
243,224,1
244,224,1
245,224,1
266,224,1
273,224,1
274,224,1
210,225,1
216,225,1
221,225,1
230,225,1
235,225,1
247,225,1
261,225,1
264,225,1
269,225,1
277,225,1
245,226,1
251,226,1
244,227,1
265,227,1
211,228,1
216,228,1
217,228,1
251,228,1
254,228,1
286,228,1
288,228,1
214,229,1
218,229,1
250,229,1
257,229,1
265,229,1
209,231,1
219,231,1
281,231,1
209,232,1
216,232,1
217,232,1
219,232,1
229,232,1
231,232,1
233,232,1
235,232,1
237,232,1
240,232,1
247,232,1
248,232,1
260,232,1
276,232,1
217,233,1
233,234,1
252,234,1
291,234,1
209,235,1
212,235,1
231,235,1
247,235,1
275,235,1
281,235,1
233,236,1
237,236,1
261,236,1
242,238,1
262,238,1
274,238,1
279,238,1
219,239,1
287,239,1
288,239,1
246,240,1
249,240,1
278,240,1
281,240,1
238,242,1
244,242,1
262,242,1
265,242,1
274,242,1
279,242,1
208,243,1
220,243,1
222,243,1
249,243,1
250,243,1
259,243,1
280,243,1
285,243,1
224,244,1
227,244,1
265,244,1
224,245,1
226,245,1
243,245,1
254,245,1
265,245,1
214,246,1
217,246,1
222,246,1
242,246,1
216,247,1
208,248,1
219,248,1
234,248,1
278,248,1
224,249,1
227,249,1
242,249,1
244,249,1
257,249,1
279,249,1
282,249,1
218,250,1
265,250,1
280,250,1
226,251,1
254,251,1
234,252,1
240,252,1
