"source","target","weight"
5,1,1
13,1,1
180,1,1
336,1,1
566,1,1
659,1,1
5,2,1
67,2,1
78,2,1
107,2,1
124,2,1
209,2,1
223,2,1
251,2,1
321,2,1
582,2,1
632,2,1
703,2,1
108,3,1
217,4,1
466,4,1
610,4,1
690,4,1
218,5,1
405,5,1
462,5,1
497,5,1
3,6,1
387,6,1
532,6,1
585,6,1
13,7,1
38,7,1
80,7,1
297,7,1
2,8,1
46,8,1
93,8,1
132,8,1
139,8,1
162,8,1
191,8,1
348,8,1
353,8,1
492,8,1
501,8,1
545,8,1
553,8,1
572,8,1
667,8,1
38,9,1
99,9,1
152,9,1
242,9,1
302,9,1
439,9,1
23,10,1
141,10,1
251,10,1
387,11,1
461,11,1
10,12,1
44,12,1
51,12,1
67,12,1
169,12,1
202,12,1
209,12,1
330,12,1
440,12,1
451,12,1
479,12,1
535,12,1
688,12,1
7,13,1
38,13,1
260,13,1
461,13,1
302,15,1
255,16,1
377,16,1
610,16,1
193,17,1
231,17,1
352,17,1
357,17,1
444,17,1
474,17,1
481,17,1
501,17,1
48,18,1
352,18,1
444,18,1
606,18,1
110,19,1
373,19,1
620,19,1
69,20,1
326,20,1
373,20,1
540,20,1
206,22,1
225,22,1
377,22,1
588,22,1
308,23,1
312,23,1
338,23,1
406,23,1
111,24,1
470,24,1
548,24,1
559,24,1
146,25,1
404,25,1
432,25,1
624,25,1
705,25,1
141,26,1
223,26,1
225,26,1
404,26,1
639,26,1
143,27,1
214,27,1
275,27,1
396,27,1
446,27,1
100,28,1
318,28,1
493,28,1
648,28,1
660,28,1
300,29,1
454,29,1
466,29,1
497,29,1
518,29,1
531,29,1
595,29,1
613,29,1
106,30,1
566,30,1
579,30,1
593,30,1
175,31,1
287,31,1
565,31,1
66,32,1
454,32,1
627,32,1
652,32,1
115,33,1
229,33,1
400,33,1
442,33,1
518,33,1
692,33,1
696,33,1
257,34,1
16,35,1
33,35,1
124,35,1
207,35,1
440,35,1
482,35,1
535,35,1
538,35,1
647,35,1
688,35,1
250,36,1
426,36,1
428,36,1
27,37,1
221,37,1
229,37,1
323,37,1
546,37,1
13,38,1
522,38,1
646,38,1
42,39,1
68,39,1
121,39,1
153,39,1
197,39,1
300,39,1
389,39,1
543,39,1
48,40,1
107,40,1
141,40,1
376,40,1
554,40,1
639,40,1
703,40,1
294,41,1
322,41,1
557,41,1
702,41,1
25,42,1
132,42,1
269,42,1
390,42,1
538,42,1
609,42,1
682,42,1
210,43,1
680,43,1
40,44,1
42,44,1
67,44,1
172,44,1
216,44,1
451,44,1
479,44,1
579,44,1
79,45,1
222,45,1
428,45,1
615,45,1
8,46,1
73,46,1
166,46,1
260,46,1
353,46,1
421,46,1
496,46,1
609,46,1
289,47,1
604,47,1
25,48,1
40,48,1
216,48,1
260,48,1
538,48,1
554,48,1
639,48,1
682,48,1
703,48,1
424,49,1
463,49,1
471,49,1
681,49,1
115,50,1
125,50,1
143,50,1
148,50,1
275,50,1
367,50,1
436,50,1
458,50,1
589,50,1
643,50,1
698,50,1
25,51,1
169,51,1
236,51,1
269,51,1
366,51,1
441,51,1
451,51,1
506,51,1
538,51,1
682,51,1
181,52,1
567,52,1
22,53,1
280,53,1
457,53,1
588,53,1
60,54,1
65,54,1
102,54,1
127,54,1
391,54,1
670,54,1
125,55,1
380,55,1
466,55,1
490,55,1
520,55,1
565,55,1
55,56,1
240,56,1
378,56,1
379,56,1
380,56,1
591,56,1
79,57,1
91,57,1
692,57,1
58,59,1
88,59,1
249,59,1
592,59,1
54,60,1
102,60,1
252,60,1
391,60,1
433,60,1
437,60,1
477,60,1
504,60,1
547,60,1
636,60,1
651,60,1
4,61,1
66,61,1
143,61,1
148,61,1
167,61,1
203,61,1
332,61,1
373,61,1
422,61,1
429,61,1
483,61,1
485,61,1
504,61,1
507,61,1
568,61,1
77,62,1
135,62,1
173,62,1
273,62,1
438,62,1
509,62,1
557,62,1
648,63,1
577,64,1
706,64,1
54,65,1
77,65,1
79,65,1
87,65,1
92,65,1
102,65,1
115,65,1
133,65,1
167,65,1
173,65,1
192,65,1
245,65,1
256,65,1
304,65,1
320,65,1
346,65,1
438,65,1
496,65,1
558,65,1
559,65,1
568,65,1
610,65,1
625,65,1
664,65,1
61,66,1
164,66,1
356,66,1
361,66,1
412,66,1
429,66,1
584,66,1
643,66,1
2,67,1
44,67,1
361,67,1
363,67,1
451,67,1
457,67,1
491,67,1
