"source","target","weight"
169,1,1
222,1,1
228,1,1
245,1,1
248,1,1
291,1,1
322,1,1
439,1,1
608,1,1
640,1,1
659,1,1
6,2,1
45,2,1
68,2,1
73,2,1
284,2,1
505,2,1
593,2,1
659,2,1
662,2,1
727,2,1
216,3,1
352,4,1
463,4,1
568,4,1
644,4,1
303,5,1
32,6,1
90,6,1
241,6,1
348,6,1
418,6,1
585,6,1
673,6,1
737,6,1
255,7,1
287,7,1
440,7,1
523,7,1
581,7,1
790,7,1
1121,7,1
616,8,1
63,9,1
87,10,1
173,10,1
208,10,1
253,10,1
298,10,1
409,10,1
576,10,1
581,10,1
687,10,1
1067,10,1
1082,10,1
413,11,1
86,12,1
347,12,1
442,12,1
986,12,1
129,13,1
178,13,1
279,13,1
285,13,1
323,13,1
532,13,1
605,13,1
654,13,1
79,14,1
80,14,1
106,14,1
117,15,1
322,15,1
460,15,1
532,15,1
280,16,1
949,16,1
5,17,1
544,17,1
665,17,1
157,18,1
385,18,1
539,18,1
565,18,1
641,19,1
41,20,1
86,20,1
124,20,1
474,20,1
589,20,1
609,20,1
612,20,1
661,20,1
665,20,1
708,20,1
90,21,1
218,21,1
268,21,1
646,21,1
146,22,1
622,22,1
106,23,1
201,23,1
412,23,1
418,23,1
434,23,1
588,23,1
625,23,1
673,23,1
737,23,1
25,24,1
309,24,1
413,24,1
24,25,1
33,25,1
63,25,1
84,25,1
413,25,1
547,25,1
646,25,1
619,26,1
189,27,1
892,27,1
21,28,1
49,28,1
95,28,1
103,28,1
177,28,1
200,28,1
214,28,1
253,28,1
268,28,1
373,28,1
382,28,1
461,28,1
470,28,1
517,28,1
523,28,1
543,28,1
573,28,1
580,28,1
591,28,1
627,28,1
643,28,1
646,28,1
647,28,1
944,28,1
65,29,1
257,29,1
491,29,1
695,29,1
381,30,1
435,30,1
483,30,1
502,30,1
544,30,1
679,30,1
225,31,1
249,31,1
320,31,1
462,31,1
618,31,1
674,31,1
241,32,1
348,32,1
390,32,1
418,32,1
657,32,1
663,32,1
678,32,1
732,32,1
733,32,1
11,33,1
28,33,1
172,33,1
178,33,1
360,33,1
528,33,1
627,33,1
628,33,1
71,34,1
394,34,1
476,34,1
869,34,1
1133,34,1
39,35,1
137,35,1
179,35,1
231,35,1
235,35,1
432,35,1
563,35,1
578,35,1
735,35,1
870,35,1
6,36,1
68,36,1
336,36,1
406,36,1
412,36,1
503,36,1
625,36,1
642,36,1
673,36,1
727,36,1
733,36,1
737,36,1
35,37,1
137,37,1
226,38,1
296,38,1
350,38,1
485,38,1
529,38,1
531,38,1
560,38,1
563,38,1
85,39,1
108,39,1
211,39,1
364,39,1
477,39,1
584,39,1
735,39,1
30,41,1
213,41,1
489,41,1
498,41,1
684,41,1
313,42,1
431,42,1
653,42,1
88,43,1
236,43,1
701,43,1
710,43,1
191,44,1
339,44,1
2,45,1
3,45,1
162,45,1
175,45,1
505,45,1
586,45,1
593,45,1
704,45,1
212,46,1
392,46,1
528,46,1
930,46,1
341,47,1
648,47,1
114,48,1
126,48,1
161,48,1
229,48,1
382,48,1
451,48,1
504,48,1
693,48,1
706,48,1
82,49,1
95,49,1
147,49,1
573,49,1
707,49,1
93,50,1
483,50,1
562,50,1
639,50,1
368,51,1
508,51,1
41,52,1
143,52,1
170,52,1
281,52,1
460,52,1
529,52,1
684,52,1
44,53,1
566,53,1
568,53,1
637,53,1
639,53,1
707,53,1
302,54,1
393,54,1
435,54,1
498,54,1
529,54,1
595,54,1
62,55,1
210,55,1
226,55,1
290,55,1
340,55,1
473,55,1
495,55,1
560,55,1
594,55,1
710,55,1
254,56,1
426,56,1
59,57,1
76,57,1
170,57,1
209,57,1
411,57,1
181,58,1
189,58,1
274,58,1
387,58,1
429,58,1
537,58,1
643,58,1
648,58,1
57,59,1
170,59,1
292,60,1
449,60,1
566,60,1
583,60,1
684,60,1
25,61,1
126,61,1
303,61,1
315,61,1
356,61,1
360,61,1
472,61,1
496,61,1
514,61,1
547,61,1
551,61,1
602,61,1
628,61,1
633,61,1
182,62,1
226,62,1
424,62,1
551,62,1
628,62,1
9,63,1
109,63,1
221,63,1
82,64,1
509,64,1
530,64,1
163,65,1
188,65,1
338,65,1
422,65,1
566,65,1
568,65,1
448,66,1
502,66,1
693,66,1
908,66,1
1062,66,1
524,67,1
2,68,1
36,68,1
45,68,1
98,68,1
284,68,1
289,68,1
332,68,1
427,68,1
430,68,1
442,68,1
452,68,1
503,68,1
593,68,1
727,68,1
410,69,1
97,70,1
125,70,1
318,70,1
480,70,1
668,70,1
710,70,1
105,71,1
122,71,1
297,71,1
345,71,1
471,71,1
567,71,1
686,71,1
688,71,1
8,72,1
132,72,1
616,72,1
684,72,1
687,72,1
70,73,1
263,73,1
743,73,1
808,73,1
209,74,1
118,75,1
272,75,1
278,75,1
294,75,1
354,75,1
369,75,1
395,75,1
456,75,1
470,75,1
507,75,1
515,75,1
516,75,1
520,75,1
536,75,1
592,75,1
623,75,1
638,75,1
698,75,1
726,75,1
54,76,1
57,76,1
170,76,1
209,76,1
290,76,1
393,76,1
411,76,1
444,76,1
180,77,1
182,77,1
297,77,1
610,77,1
158,78,1
161,78,1
208,78,1
219,78,1
229,78,1
252,78,1
262,78,1
271,78,1
287,78,1
361,78,1
380,78,1
396,78,1
465,78,1
