"source","target","weight"
149,1,1
365,1,1
372,1,1
24,2,1
21,3,1
111,3,1
139,3,1
334,3,1
102,4,1
125,4,1
204,4,1
24,5,1
65,5,1
83,5,1
223,5,1
236,5,1
309,5,1
22,6,1
134,6,1
277,6,1
297,6,1
344,6,1
383,6,1
400,6,1
101,7,1
343,7,1
29,8,1
143,8,1
190,8,1
246,8,1
280,8,1
282,8,1
375,8,1
389,8,1
147,9,1
148,9,1
207,9,1
262,9,1
339,9,1
388,9,1
44,10,1
48,10,1
61,10,1
121,10,1
152,10,1
223,10,1
305,10,1
324,10,1
56,11,1
154,11,1
226,11,1
257,11,1
316,11,1
13,12,1
56,12,1
113,13,1
164,13,1
257,13,1
388,14,1
72,15,1
102,15,1
109,15,1
207,15,1
234,15,1
273,15,1
388,15,1
398,15,1
113,16,1
212,16,1
257,16,1
341,16,1
367,16,1
370,16,1
378,16,1
130,17,1
150,17,1
162,17,1
256,17,1
351,17,1
420,17,1
27,19,1
33,19,1
119,19,1
134,19,1
153,19,1
241,19,1
266,19,1
277,19,1
83,20,1
164,20,1
325,20,1
394,20,1
3,21,1
17,21,1
126,21,1
139,21,1
244,21,1
329,21,1
347,21,1
92,22,1
29,23,1
230,23,1
235,23,1
302,23,1
419,23,1
2,24,1
65,24,1
324,24,1
378,24,1
74,25,1
99,25,1
153,25,1
222,25,1
325,25,1
170,26,1
316,26,1
19,27,1
33,27,1
57,27,1
163,27,1
175,27,1
241,27,1
277,27,1
23,29,1
96,29,1
185,29,1
326,29,1
22,30,1
67,30,1
68,31,1
141,31,1
287,31,1
342,31,1
74,32,1
129,32,1
178,32,1
242,32,1
243,32,1
301,32,1
27,33,1
98,34,1
220,34,1
15,35,1
92,35,1
298,35,1
321,35,1
116,36,1
139,36,1
160,36,1
215,36,1
231,36,1
244,36,1
262,36,1
291,36,1
292,36,1
347,36,1
374,36,1
387,36,1
417,36,1
213,37,1
281,37,1
117,38,1
134,38,1
192,38,1
194,38,1
288,38,1
327,38,1
405,38,1
412,38,1
23,39,1
71,39,1
159,39,1
219,39,1
384,39,1
138,40,1
215,40,1
245,40,1
133,41,1
268,41,1
304,41,1
391,41,1
102,43,1
117,43,1
160,43,1
321,43,1
423,43,1
10,44,1
19,44,1
31,44,1
60,44,1
119,44,1
152,44,1
236,44,1
305,44,1
129,45,1
134,45,1
155,45,1
192,45,1
344,45,1
405,45,1
413,45,1
174,46,1
179,46,1
220,46,1
309,46,1
407,46,1
24,47,1
68,47,1
138,47,1
179,47,1
220,47,1
223,47,1
236,47,1
306,47,1
309,47,1
378,47,1
379,47,1
10,48,1
61,48,1
89,48,1
282,48,1
287,48,1
384,48,1
171,49,1
243,49,1
353,49,1
42,50,1
323,50,1
447,50,1
630,50,1
168,51,1
106,52,1
127,52,1
225,52,1
228,52,1
365,52,1
389,52,1
242,53,1
86,54,1
209,54,1
261,54,1
379,54,1
415,54,1
134,55,1
172,55,1
230,55,1
269,55,1
412,55,1
67,56,1
72,56,1
188,56,1
27,57,1
175,57,1
241,57,1
297,57,1
8,58,1
23,58,1
143,58,1
190,58,1
246,58,1
253,58,1
280,58,1
375,58,1
389,58,1
87,59,1
165,59,1
301,59,1
343,59,1
353,59,1
14,60,1
15,60,1
72,60,1
109,60,1
164,60,1
204,60,1
207,60,1
273,60,1
304,60,1
330,60,1
388,60,1
398,60,1
416,60,1
828,60,1
10,61,1
47,61,1
48,61,1
52,61,1
152,61,1
369,61,1
122,62,1
170,62,1
404,63,1
75,64,1
78,64,1
207,64,1
345,64,1
2,65,1
5,65,1
24,65,1
31,65,1
46,65,1
64,65,1
121,65,1
133,65,1
174,65,1
220,65,1
223,65,1
287,65,1
304,65,1
305,65,1
309,65,1
324,65,1
18,66,1
42,66,1
45,66,1
67,66,1
120,66,1
132,66,1
181,66,1
194,66,1
197,66,1
249,66,1
327,66,1
355,66,1
373,66,1
406,66,1
411,66,1
423,66,1
11,67,1
56,67,1
102,67,1
139,67,1
156,67,1
188,67,1
298,67,1
141,68,1
150,68,1
147,69,1
329,69,1
339,69,1
64,70,1
136,70,1
162,70,1
252,70,1
315,70,1
407,70,1
23,71,1
39,71,1
159,71,1
219,71,1
230,71,1
384,71,1
11,72,1
56,72,1
123,72,1
139,72,1
156,72,1
298,72,1
64,75,1
78,75,1
29,77,1
79,77,1
94,77,1
149,77,1
168,77,1
190,77,1
243,77,1
276,77,1
314,77,1
359,77,1
361,77,1
381,77,1
386,77,1
396,77,1
399,77,1
6,78,1
64,78,1
238,78,1
277,78,1
61,79,1
77,79,1
94,79,1
97,79,1
142,79,1
190,79,1
282,79,1
314,79,1
384,79,1
399,79,1
86,80,1
410,80,1
83,81,1
113,81,1
183,81,1
318,81,1
365,81,1
37,82,1
80,82,1
104,82,1
127,82,1
142,82,1
157,82,1
213,82,1
243,82,1
276,82,1
332,82,1
20,83,1
81,83,1
82,83,1
143,83,1
282,83,1
333,83,1
369,83,1
381,83,1
11,84,1
124,84,1
154,84,1
300,84,1
54,86,1
80,86,1
87,86,1
275,86,1
343,86,1
86,87,1
269,87,1
275,87,1
343,87,1
354,87,1
371,87,1
386,87,1
307,88,1
315,88,1
395,88,1
305,89,1
6,90,1
110,90,1
254,90,1
344,90,1
340,91,1
22,92,1
262,92,1
56,93,1
266,93,1
271,93,1
322,93,1
343,93,1
380,93,1
386,93,1
392,93,1
396,93,1
29,94,1
77,94,1
83,94,1
149,94,1
381,94,1
386,94,1
399,94,1
359,95,1
382,95,1
403,95,1
29,96,1
230,96,1
234,96,1
280,96,1
282,96,1
287,96,1
302,96,1
52,97,1
158,97,1
168,97,1
361,97,1
382,97,1
403,97,1
34,98,1
25,99,1
49,99,1
178,99,1
187,99,1
222,99,1
242,99,1
379,99,1
386,99,1
31,100,1
104,100,1
155,100,1
7,101,1
270,101,1
128,102,1
422,102,1
93,103,1
233,103,1
266,103,1
269,103,1
271,103,1
322,103,1
323,103,1
332,103,1
371,103,1
396,103,1
399,103,1
340,104,1
353,104,1
396,104,1
399,104,1
20,105,1
325,105,1
52,106,1
365,106,1
389,106,1
143,107,1
260,107,1
280,107,1
352,107,1
387,107,1
25,108,1
222,108,1
283,108,1
14,109,1
15,109,1
60,109,1
166,109,1
207,109,1
316,109,1
388,109,1
400,110,1
3,111,1
136,112,1
356,112,1
13,113,1
81,113,1
186,113,1
419,113,1
131,115,1
165,115,1
324,115,1
341,115,1
110,117,1
254,117,1
272,117,1
400,117,1
74,118,1
108,118,1
197,118,1
242,118,1
283,118,1
78,119,1
277,119,1
147,120,1
167,120,1
233,120,1
334,120,1
415,120,1
423,120,1
46,121,1
151,121,1
163,121,1
179,121,1
200,121,1
227,121,1
377,121,1
397,121,1
62,122,1
169,122,1
170,122,1
263,122,1
267,123,1
291,123,1
334,123,1
348,123,1
84,124,1
154,124,1
341,124,1
76,125,1
251,125,1
252,125,1
123,126,1
130,126,1
145,126,1
195,126,1
321,126,1
334,126,1
47,127,1
142,127,1
161,127,1
176,127,1
250,127,1
295,127,1
346,127,1
409,127,1
15,128,1
102,128,1
267,128,1
347,128,1
404,128,1
45,129,1
66,129,1
73,129,1
120,129,1
181,129,1
197,129,1
301,129,1
405,129,1
411,129,1
412,129,1
348,130,1
402,130,1
416,130,1
422,130,1
23,131,1
382,131,1
403,131,1
412,131,1
66,132,1
120,132,1
327,132,1
351,132,1
373,132,1
405,132,1
406,132,1
411,132,1
413,132,1
317,133,1
6,134,1
45,134,1
110,134,1
117,134,1
163,134,1
271,134,1
284,134,1
352,134,1
394,134,1
110,135,1
288,135,1
338,135,1
70,136,1
315,136,1
356,136,1
24,137,1
104,137,1
220,137,1
24,138,1
47,138,1
86,138,1
185,138,1
187,138,1
212,138,1
264,138,1
299,138,1
306,138,1
367,138,1
378,138,1
396,138,1
21,139,1
244,139,1
376,139,1
23,140,1
302,140,1
419,140,1
24,141,1
31,141,1
68,141,1
299,141,1
318,141,1
342,141,1
149,142,1
150,142,1
180,142,1
232,142,1
250,142,1
8,143,1
107,143,1
246,143,1
260,143,1
280,143,1
289,143,1
21,144,1
130,144,1
139,144,1
156,144,1
330,144,1
335,144,1
126,145,1
130,145,1
195,145,1
321,145,1
339,145,1
262,146,1
9,147,1
69,147,1
92,147,1
102,147,1
109,147,1
146,147,1
180,147,1
193,147,1
311,147,1
339,147,1
9,148,1
60,148,1
207,148,1
311,148,1
381,148,1
388,148,1
398,148,1
52,149,1
61,149,1
77,149,1
79,149,1
83,149,1
94,149,1
97,149,1
142,149,1
190,149,1
280,149,1
282,149,1
314,149,1
399,149,1
250,150,1
312,150,1
227,151,1
10,152,1
48,152,1
61,152,1
89,152,1
263,152,1
287,152,1
305,152,1
324,152,1
372,152,1
199,153,1
270,153,1
296,153,1
365,153,1
409,153,1
11,154,1
124,154,1
300,154,1
45,155,1
186,155,1
306,155,1
344,155,1
370,155,1
767,155,1
422,156,1
19,158,1
215,158,1
282,158,1
289,158,1
71,159,1
219,159,1
230,159,1
292,159,1
384,159,1
127,160,1
193,160,1
398,160,1
13,161,1
82,161,1
127,161,1
211,161,1
295,161,1
299,161,1
362,161,1
409,161,1
17,162,1
70,162,1
133,162,1
204,162,1
252,162,1
256,162,1
265,162,1
274,162,1
323,162,1
335,162,1
407,162,1
151,163,1
166,163,1
277,163,1
115,165,1
276,165,1
301,165,1
354,165,1
362,165,1
399,165,1
11,166,1
84,166,1
119,166,1
151,166,1
163,166,1
227,166,1
239,166,1
18,167,1
156,167,1
180,167,1
415,167,1
361,168,1
170,169,1
26,170,1
122,170,1
61,171,1
87,171,1
190,171,1
235,171,1
266,171,1
275,171,1
283,171,1
305,171,1
343,171,1
371,171,1
395,171,1
409,171,1
117,172,1
46,174,1
47,174,1
104,174,1
148,174,1
179,174,1
220,174,1
223,174,1
287,174,1
377,174,1
397,174,1
722,174,1
27,175,1
57,175,1
241,175,1
297,175,1
345,175,1
421,175,1
80,176,1
155,176,1
250,176,1
295,176,1
299,176,1
352,176,1
315,177,1
49,178,1
99,178,1
31,179,1
46,179,1
47,179,1
65,179,1
104,179,1
121,179,1
138,179,1
174,179,1
220,179,1
223,179,1
276,179,1
299,179,1
125,180,1
156,180,1
167,180,1
234,180,1
304,180,1
319,180,1
351,180,1
415,180,1
42,181,1
66,181,1
194,181,1
338,181,1
373,181,1
411,181,1
509,181,1
80,182,1
250,182,1
293,182,1
362,182,1
81,183,1
186,183,1
287,183,1
17,184,1
162,184,1
256,184,1
351,184,1
398,184,1
402,184,1
420,184,1
212,185,1
326,185,1
341,185,1
367,185,1
378,185,1
113,186,1
183,186,1
287,186,1
54,187,1
99,187,1
138,187,1
142,187,1
178,187,1
208,187,1
209,187,1
218,187,1
245,187,1
261,187,1
353,187,1
370,187,1
379,187,1
380,187,1
414,187,1
421,187,1
14,188,1
35,188,1
273,188,1
330,188,1
420,188,1
8,190,1
171,190,1
188,190,1
282,190,1
155,191,1
45,192,1
66,192,1
132,192,1
134,192,1
338,192,1
357,192,1
405,192,1
413,192,1
123,193,1
203,193,1
351,193,1
38,194,1
172,194,1
181,194,1
197,194,1
243,194,1
283,194,1
325,194,1
355,194,1
360,194,1
203,195,1
329,195,1
415,195,1
88,196,1
307,196,1
331,196,1
395,196,1
3,197,1
18,197,1
42,197,1
66,197,1
73,197,1
355,197,1
368,197,1
373,197,1
193,198,1
265,198,1
344,198,1
153,199,1
204,199,1
210,199,1
270,199,1
296,199,1
390,199,1
237,200,1
356,200,1
377,200,1
392,200,1
397,200,1
69,201,1
88,201,1
297,201,1
181,202,1
194,202,1
197,202,1
327,202,1
360,202,1
214,203,1
251,203,1
267,203,1
329,203,1
4,204,1
102,204,1
128,204,1
328,204,1
339,204,1
229,205,1
232,205,1
241,205,1
286,205,1
292,205,1
410,205,1
225,206,1
337,206,1
422,206,1
14,207,1
109,207,1
54,208,1
178,208,1
215,208,1
218,208,1
225,208,1
369,208,1
370,208,1
380,208,1
414,208,1
421,208,1
187,209,1
218,209,1
248,209,1
19,210,1
199,210,1
258,210,1
270,210,1
322,210,1
325,210,1
80,211,1
157,211,1
293,211,1
299,211,1
387,211,1
390,211,1
409,211,1
16,212,1
185,212,1
226,212,1
264,212,1
326,212,1
367,212,1
370,212,1
378,212,1
394,212,1
82,213,1
87,213,1
332,213,1
394,213,1
203,214,1
267,214,1
329,214,1
138,215,1
158,215,1
353,215,1
408,215,1
416,215,1
37,216,1
56,216,1
93,216,1
269,216,1
322,216,1
29,217,1
92,217,1
162,217,1
284,217,1
339,217,1
376,217,1
420,217,1
209,218,1
248,218,1
354,218,1
408,218,1
39,219,1
159,219,1
384,219,1
46,220,1
174,220,1
378,220,1
76,221,1
125,221,1
25,222,1
5,223,1
31,223,1
46,223,1
64,223,1
65,223,1
88,223,1
104,223,1
174,223,1
220,223,1
305,223,1
309,223,1
324,223,1
377,223,1
394,223,1
6,224,1
12,224,1
284,224,1
344,224,1
364,224,1
383,224,1
400,224,1
337,225,1
369,225,1
414,225,1
16,226,1
367,226,1
378,226,1
164,227,1
239,227,1
23,228,1
52,228,1
61,228,1
230,228,1
302,228,1
369,228,1
381,228,1
116,229,1
215,229,1
286,229,1
292,229,1
347,229,1
387,229,1
402,229,1
8,230,1
23,230,1
71,230,1
96,230,1
159,230,1
235,230,1
302,230,1
384,230,1
36,231,1
116,231,1
240,231,1
244,231,1
347,231,1
402,231,1
417,231,1
422,231,1
80,232,1
82,232,1
127,232,1
176,232,1
179,232,1
205,232,1
299,232,1
408,232,1
410,232,1
332,233,1
14,234,1
15,234,1
109,234,1
156,234,1
304,234,1
388,234,1
23,235,1
97,235,1
159,235,1
171,235,1
219,235,1
222,235,1
228,235,1
261,235,1
275,235,1
302,235,1
343,235,1
369,235,1
381,235,1
382,235,1
384,235,1
403,235,1
5,236,1
10,236,1
24,236,1
44,236,1
47,236,1
65,236,1
305,236,1
306,236,1
309,236,1
324,236,1
370,236,1
377,236,1
397,236,1
46,237,1
220,237,1
223,237,1
307,237,1
377,237,1
392,237,1
397,237,1
119,238,1
277,238,1
352,238,1
166,239,1
111,240,1
116,240,1
193,240,1
231,240,1
244,240,1
335,240,1
347,240,1
387,240,1
402,240,1
417,240,1
19,241,1
27,241,1
57,241,1
175,241,1
205,241,1
238,241,1
292,241,1
49,242,1
301,242,1
353,242,1
37,243,1
42,243,1
49,243,1
74,243,1
82,243,1
104,243,1
178,243,1
249,243,1
283,243,1
301,243,1
302,243,1
332,243,1
360,243,1
411,243,1
8,246,1
143,246,1
253,246,1
280,246,1
375,246,1
389,246,1
176,247,1
296,247,1
42,248,1
215,248,1
218,248,1
293,248,1
167,249,1
398,249,1
150,250,1
205,250,1
410,250,1
123,251,1
180,251,1
225,251,1
252,251,1
291,251,1
334,251,1
348,251,1
398,251,1
123,252,1
162,252,1
203,252,1
204,252,1
214,252,1
225,252,1
251,252,1
265,252,1
267,252,1
285,252,1
291,252,1
319,252,1
329,252,1
332,252,1
334,252,1
348,252,1
374,252,1
387,252,1
58,253,1
143,253,1
246,253,1
280,253,1
375,253,1
90,254,1
110,254,1
117,254,1
257,254,1
400,254,1
42,255,1
66,255,1
120,255,1
233,255,1
249,255,1
327,255,1
332,255,1
355,255,1
17,256,1
133,256,1
162,256,1
351,256,1
420,256,1
13,257,1
56,258,1
113,258,1
257,258,1
383,258,1
1,260,1
8,260,1
52,260,1
143,260,1
246,260,1
289,260,1
365,260,1
375,260,1
389,260,1
54,261,1
155,261,1
157,261,1
178,261,1
187,261,1
204,261,1
215,261,1
354,261,1
357,261,1
380,261,1
397,261,1
414,261,1
421,261,1
146,262,1
89,263,1
122,263,1
152,263,1
138,264,1
155,264,1
163,264,1
185,264,1
212,264,1
306,264,1
324,264,1
367,264,1
378,264,1
193,265,1
203,265,1
204,265,1
252,265,1
267,265,1
291,265,1
330,265,1
387,265,1
93,266,1
103,266,1
123,267,1
128,267,1
203,267,1
214,267,1
251,267,1
252,267,1
262,267,1
265,267,1
285,267,1
291,267,1
329,267,1
334,267,1
348,267,1
51,268,1
133,268,1
317,268,1
416,268,1
422,268,1
17,269,1
103,269,1
270,269,1
271,269,1
323,269,1
325,269,1
343,269,1
371,269,1
400,269,1
412,269,1
8,270,1
33,270,1
101,270,1
120,270,1
210,270,1
244,270,1
269,270,1
425,270,1
164,271,1
322,271,1
396,271,1
110,272,1
400,272,1
188,273,1
321,273,1
376,273,1
36,274,1
80,274,1
127,274,1
157,274,1
211,274,1
387,274,1
86,275,1
87,275,1
93,275,1
103,275,1
171,275,1
235,275,1
322,275,1
343,275,1
371,275,1
386,275,1
82,276,1
179,276,1
362,276,1
6,277,1
19,277,1
75,277,1
78,277,1
119,277,1
163,277,1
238,277,1
352,277,1
383,277,1
271,278,1
396,278,1
2,279,1
5,279,1
65,279,1
80,279,1
127,279,1
309,279,1
8,280,1
58,280,1
96,280,1
143,280,1
246,280,1
260,280,1
269,280,1
289,280,1
372,280,1
375,280,1
389,280,1
37,281,1
25,283,1
87,283,1
108,283,1
171,283,1
190,283,1
194,283,1
197,283,1
209,283,1
222,283,1
243,283,1
340,283,1
353,283,1
355,283,1
360,283,1
369,283,1
399,283,1
406,283,1
412,283,1
22,284,1
193,284,1
224,284,1
344,284,1
364,284,1
383,284,1
214,285,1
334,285,1
348,285,1
205,286,1
229,286,1
65,287,1
96,287,1
152,287,1
183,287,1
186,287,1
12,288,1
52,289,1
143,289,1
158,289,1
246,289,1
260,289,1
280,289,1
375,289,1
389,289,1
241,292,1
215,293,1
246,293,1
82,295,1
127,295,1
161,295,1
176,295,1
205,295,1
299,295,1
75,296,1
199,296,1
247,296,1
270,296,1
164,297,1
345,297,1
82,299,1
127,299,1
138,299,1
141,299,1
161,299,1
176,299,1
232,299,1
295,299,1
394,299,1
409,299,1
154,300,1
74,301,1
87,301,1
129,301,1
213,301,1
243,301,1
249,301,1
276,301,1
283,301,1
360,301,1
23,302,1
96,302,1
190,302,1
230,302,1
235,302,1
257,302,1
369,302,1
15,304,1
41,304,1
72,304,1
92,304,1
133,304,1
207,304,1
227,304,1
234,304,1
388,304,1
10,305,1
89,305,1
113,306,1
394,306,1
88,307,1
306,307,1
318,307,1
395,307,1
4,308,1
193,308,1
351,308,1
5,309,1
65,309,1
223,309,1
236,309,1
324,309,1
315,310,1
357,310,1
380,310,1
386,310,1
9,311,1
41,311,1
262,311,1
2,312,1
150,312,1
250,312,1
276,312,1
362,312,1
408,312,1
416,312,1
68,314,1
77,314,1
79,314,1
94,314,1
142,314,1
369,314,1
70,315,1
136,315,1
177,315,1
356,315,1
11,316,1
56,316,1
74,316,1
169,316,1
133,317,1
268,317,1
136,318,1
307,318,1
22,319,1
285,319,1
321,319,1
166,320,1
257,320,1
273,321,1
319,321,1
93,322,1
210,322,1
266,322,1
271,322,1
275,322,1
392,322,1
50,323,1
67,323,1
139,323,1
244,323,1
266,323,1
335,323,1
723,323,1
5,324,1
24,324,1
65,324,1
223,324,1
309,324,1
394,324,1
20,325,1
194,325,1
338,325,1
29,326,1
185,326,1
117,327,1
126,327,1
180,327,1
194,327,1
213,327,1
355,327,1
116,328,1
156,328,1
204,328,1
225,328,1
335,328,1
69,329,1
193,329,1
203,329,1
214,329,1
251,329,1
267,329,1
3,330,1
15,330,1
35,330,1
188,330,1
265,330,1
273,330,1
395,331,1
82,332,1
123,332,1
213,332,1
233,332,1
251,332,1
266,332,1
329,332,1
334,332,1
364,332,1
396,332,1
81,333,1
83,333,1
97,333,1
171,333,1
123,334,1
251,334,1
285,334,1
291,334,1
348,334,1
63,336,1
339,336,1
404,336,1
3,337,1
111,337,1
130,337,1
203,337,1
225,337,1
351,337,1
415,337,1
421,337,1
110,338,1
325,338,1
357,338,1
147,339,1
124,341,1
185,341,1
31,342,1
68,342,1
141,342,1
59,343,1
87,343,1
171,343,1
275,343,1
322,343,1
386,343,1
6,344,1
90,344,1
134,344,1
198,344,1
224,344,1
257,344,1
284,344,1
364,344,1
383,344,1
63,345,1
128,345,1
164,345,1
347,345,1
404,345,1
88,346,1
4,347,1
21,347,1
63,347,1
128,347,1
231,347,1
265,347,1
398,347,1
404,347,1
123,348,1
130,348,1
188,348,1
203,348,1
214,348,1
225,348,1
251,348,1
252,348,1
267,348,1
285,348,1
291,348,1
319,348,1
329,348,1
330,348,1
334,348,1
15,349,1
162,349,1
203,349,1
252,349,1
265,349,1
267,349,1
285,349,1
291,349,1
319,349,1
329,349,1
348,349,1
387,349,1
20,350,1
49,350,1
4,351,1
133,351,1
193,351,1
268,351,1
330,351,1
398,351,1
49,353,1
59,353,1
87,353,1
104,353,1
155,353,1
215,353,1
242,353,1
276,353,1
301,353,1
370,353,1
80,354,1
86,354,1
115,354,1
165,354,1
179,354,1
218,354,1
261,354,1
276,354,1
283,354,1
293,354,1
353,354,1
362,354,1
370,354,1
42,355,1
66,355,1
117,355,1
181,355,1
194,355,1
197,355,1
249,355,1
327,355,1
70,356,1
37,357,1
281,357,1
338,357,1
380,357,1
245,358,1
77,359,1
94,359,1
282,359,1
38,360,1
194,360,1
197,360,1
243,360,1
283,360,1
301,360,1
338,360,1
355,360,1
97,361,1
168,361,1
276,362,1
312,362,1
258,363,1
332,364,1
383,364,1
1,365,1
52,365,1
90,365,1
97,365,1
106,365,1
260,365,1
359,365,1
372,365,1
12,366,1
281,366,1
16,367,1
185,367,1
212,367,1
226,367,1
264,367,1
315,367,1
50,368,1
72,368,1
265,368,1
225,369,1
228,369,1
302,369,1
372,369,1
226,370,1
297,370,1
353,370,1
103,371,1
171,371,1
235,371,1
266,371,1
152,372,1
365,372,1
45,373,1
181,373,1
197,373,1
398,373,1
116,374,1
144,374,1
160,374,1
229,374,1
231,374,1
252,374,1
335,374,1
348,374,1
387,374,1
402,374,1
417,374,1
422,374,1
8,375,1
58,375,1
143,375,1
246,375,1
260,375,1
280,375,1
289,375,1
389,375,1
139,376,1
244,376,1
237,377,1
304,377,1
397,377,1
2,378,1
5,378,1
16,378,1
24,378,1
47,378,1
65,378,1
155,378,1
185,378,1
212,378,1
220,378,1
250,378,1
264,378,1
309,378,1
326,378,1
341,378,1
367,378,1
47,379,1
54,379,1
86,379,1
138,379,1
142,379,1
178,379,1
209,379,1
407,379,1
50,380,1
238,380,1
386,380,1
421,380,1
77,381,1
83,381,1
94,381,1
228,381,1
235,381,1
369,381,1
97,382,1
131,382,1
235,382,1
384,382,1
403,382,1
224,383,1
344,383,1
364,383,1
39,384,1
71,384,1
159,384,1
219,384,1
109,385,1
207,385,1
391,385,1
37,386,1
93,386,1
275,386,1
357,386,1
380,386,1
116,387,1
204,387,1
252,387,1
291,387,1
335,387,1
348,387,1
374,387,1
376,387,1
14,388,1
60,388,1
109,388,1
207,388,1
227,388,1
234,388,1
265,388,1
304,388,1
339,388,1
246,389,1
365,389,1
75,390,1
199,390,1
211,390,1
270,390,1
293,390,1
296,390,1
3,392,1
19,392,1
93,392,1
103,392,1
134,392,1
311,392,1
323,392,1
200,393,1
392,393,1
397,393,1
212,394,1
324,394,1
88,395,1
150,395,1
307,395,1
331,395,1
103,396,1
271,396,1
323,396,1
377,397,1
15,398,1
207,398,1
251,398,1
39,399,1
103,399,1
284,399,1
314,399,1
340,399,1
90,400,1
110,400,1
254,400,1
344,400,1
77,401,1
94,401,1
97,401,1
149,401,1
186,401,1
263,401,1
359,401,1
399,401,1
3,402,1
50,402,1
130,402,1
133,402,1
162,402,1
180,402,1
251,402,1
321,402,1
351,402,1
416,402,1
422,402,1
97,403,1
131,403,1
235,403,1
382,403,1
63,404,1
345,404,1
38,405,1
45,405,1
132,405,1
134,405,1
192,405,1
413,405,1
130,406,1
132,406,1
327,406,1
411,406,1
70,407,1
162,407,1
256,407,1
265,407,1
335,407,1
337,407,1
232,408,1
250,408,1
276,408,1
301,408,1
