"source","target","weight"
100,1,1
1390,1,1
1479,1,1
596,2,1
952,2,1
955,2,1
755,3,1
293,4,1
354,4,1
184,6,1
272,6,1
395,6,1
593,6,1
648,6,1
799,6,1
204,7,1
835,7,1
40,8,1
148,8,1
194,8,1
162,9,1
173,9,1
305,9,1
700,9,1
1071,9,1
79,10,1
387,10,1
688,10,1
694,10,1
727,10,1
761,10,1
916,10,1
1410,10,1
298,11,1
363,11,1
461,11,1
675,11,1
678,11,1
1471,12,1
45,13,1
490,14,1
591,14,1
604,14,1
214,15,1
680,15,1
305,16,1
679,16,1
793,16,1
893,16,1
393,17,1
430,17,1
690,18,1
695,18,1
794,18,1
961,18,1
786,19,1
946,19,1
1101,19,1
435,20,1
713,20,1
146,21,1
552,21,1
785,21,1
834,21,1
21,23,1
198,23,1
697,23,1
720,23,1
737,23,1
1071,23,1
1162,23,1
1212,23,1
197,24,1
719,24,1
815,24,1
461,25,1
786,25,1
816,25,1
33,27,1
1225,27,1
503,28,1
747,28,1
394,30,1
844,30,1
15,31,1
164,31,1
222,31,1
282,31,1
468,32,1
662,32,1
67,33,1
144,33,1
309,33,1
510,33,1
895,33,1
1307,33,1
1479,33,1
118,34,1
129,34,1
130,34,1
248,34,1
292,34,1
436,34,1
437,34,1
440,34,1
600,34,1
1251,34,1
30,35,1
88,35,1
235,35,1
237,35,1
332,35,1
339,35,1
419,35,1
613,35,1
623,35,1
892,35,1
930,35,1
1317,35,1
1396,35,1
59,36,1
145,36,1
354,36,1
474,36,1
618,36,1
718,36,1
748,36,1
771,36,1
821,36,1
367,38,1
829,39,1
322,40,1
650,40,1
818,40,1
903,40,1
1111,40,1
445,43,1
362,44,1
709,44,1
816,44,1
269,45,1
694,46,1
696,46,1
815,46,1
317,47,1
1063,47,1
1448,47,1
395,48,1
516,48,1
780,48,1
544,49,1
746,49,1
939,49,1
1410,49,1
695,50,1
725,50,1
876,50,1
64,51,1
661,51,1
1352,51,1
214,52,1
843,52,1
279,53,1
514,53,1
1237,53,1
1512,53,1
81,54,1
93,54,1
267,54,1
349,54,1
353,54,1
412,54,1
620,54,1
739,54,1
799,54,1
884,54,1
95,55,1
368,55,1
427,55,1
165,56,1
227,56,1
262,56,1
427,56,1
493,56,1
532,56,1
735,56,1
800,56,1
258,57,1
451,57,1
529,57,1
500,58,1
889,58,1
179,59,1
480,59,1
608,59,1
85,60,1
157,60,1
253,60,1
360,60,1
435,60,1
21,61,1
80,61,1
312,61,1
594,61,1
696,61,1
785,61,1
51,62,1
305,62,1
355,62,1
639,62,1
725,62,1
942,62,1
61,63,1
132,63,1
214,63,1
300,63,1
312,63,1
314,63,1
688,63,1
726,63,1
770,63,1
818,63,1
51,64,1
62,64,1
305,64,1
639,64,1
725,64,1
70,65,1
202,65,1
348,65,1
465,65,1
531,65,1
749,65,1
214,66,1
447,66,1
630,66,1
773,66,1
829,66,1
922,66,1
15,67,1
49,67,1
309,67,1
314,67,1
330,67,1
339,67,1
613,67,1
861,67,1
1071,67,1
1225,67,1
1307,67,1
77,68,1
183,68,1
340,68,1
540,68,1
663,68,1
168,69,1
278,69,1
280,69,1
368,69,1
435,71,1
283,72,1
682,72,1
17,74,1
584,74,1
737,74,1
516,75,1
529,75,1
128,76,1
179,76,1
345,76,1
737,76,1
798,76,1
926,76,1
68,77,1
183,77,1
606,77,1
767,77,1
392,78,1
777,78,1
855,78,1
857,78,1
367,79,1
584,79,1
916,79,1
49,80,1
57,80,1
178,80,1
238,80,1
258,80,1
280,80,1
312,80,1
446,80,1
510,80,1
1130,80,1
288,81,1
295,81,1
544,81,1
724,81,1
1492,81,1
199,82,1
222,82,1
377,82,1
1017,82,1
1040,82,1
1327,82,1
288,83,1
295,83,1
526,83,1
724,83,1
60,85,1
75,85,1
132,85,1
139,85,1
157,85,1
222,85,1
253,85,1
360,85,1
439,85,1
650,85,1
757,85,1
853,85,1
895,85,1
907,85,1
