"source","target","weight"
9,2,1
19,2,1
24,2,1
105,2,1
135,2,1
281,2,1
474,2,1
659,2,1
817,2,1
24,3,1
41,3,1
67,3,1
109,3,1
388,3,1
720,3,1
734,3,1
802,3,1
436,4,1
542,4,1
99,5,1
100,5,1
140,5,1
175,5,1
204,5,1
282,5,1
398,5,1
494,5,1
620,5,1
678,5,1
700,5,1
706,5,1
738,5,1
14,6,1
35,6,1
83,6,1
99,6,1
235,6,1
395,6,1
725,6,1
793,6,1
4,7,1
8,7,1
62,7,1
93,7,1
306,7,1
346,7,1
548,7,1
556,7,1
719,7,1
767,7,1
846,7,1
13,8,1
197,8,1
2,9,1
73,9,1
105,9,1
266,9,1
457,9,1
465,9,1
21,10,1
94,11,1
97,11,1
349,11,1
566,11,1
778,11,1
532,12,1
726,12,1
8,13,1
197,13,1
224,13,1
6,14,1
76,14,1
235,14,1
377,14,1
543,14,1
638,14,1
776,14,1
809,15,1
146,17,1
416,17,1
79,19,1
135,19,1
47,20,1
121,20,1
154,20,1
224,20,1
237,20,1
352,20,1
407,20,1
433,20,1
486,20,1
500,20,1
516,20,1
539,20,1
595,20,1
635,20,1
685,20,1
707,20,1
739,20,1
782,20,1
106,21,1
483,21,1
493,21,1
730,21,1
648,22,1
122,23,1
584,23,1
652,23,1
760,23,1
773,23,1
3,24,1
341,24,1
558,24,1
600,24,1
781,24,1
37,25,1
152,25,1
268,25,1
341,25,1
397,25,1
398,25,1
494,25,1
558,25,1
620,25,1
626,25,1
678,25,1
682,25,1
736,25,1
781,25,1
786,25,1
103,26,1
107,26,1
309,26,1
333,26,1
764,26,1
775,26,1
202,27,1
218,27,1
275,27,1
618,27,1
748,27,1
71,28,1
216,28,1
311,28,1
354,28,1
515,28,1
609,28,1
131,29,1
226,29,1
246,29,1
299,29,1
325,29,1
394,29,1
561,29,1
616,29,1
719,29,1
768,29,1
73,30,1
165,30,1
426,30,1
485,30,1
535,30,1
569,30,1
708,30,1
530,31,1
28,32,1
376,32,1
505,32,1
612,32,1
22,33,1
185,33,1
305,33,1
375,33,1
693,33,1
742,33,1
145,34,1
403,34,1
6,35,1
39,35,1
94,35,1
117,35,1
238,35,1
257,35,1
395,35,1
862,35,1
370,36,1
422,36,1
465,36,1
240,37,1
397,37,1
603,37,1
661,37,1
668,37,1
678,37,1
736,37,1
45,38,1
726,38,1
798,38,1
850,38,1
35,39,1
257,39,1
395,39,1
454,39,1
543,39,1
553,39,1
648,39,1
662,39,1
711,39,1
800,39,1
1,41,1
3,41,1
43,41,1
67,41,1
109,41,1
591,41,1
594,41,1
623,41,1
720,41,1
740,41,1
802,41,1
832,41,1
851,41,1
853,41,1
14,42,1
74,42,1
427,42,1
479,42,1
637,42,1
754,42,1
41,43,1
107,43,1
229,43,1
531,43,1
588,43,1
797,43,1
802,43,1
832,43,1
38,45,1
798,45,1
850,45,1
297,46,1
679,46,1
682,46,1
793,46,1
856,46,1
185,47,1
329,47,1
446,47,1
697,47,1
850,48,1
46,49,1
455,49,1
696,49,1
714,49,1
719,49,1
769,49,1
4,50,1
34,50,1
403,50,1
240,51,1
523,51,1
528,51,1
549,51,1
685,51,1
777,51,1
4,52,1
59,52,1
212,52,1
455,52,1
687,52,1
696,52,1
703,52,1
714,52,1
719,52,1
733,52,1
220,53,1
239,53,1
77,54,1
495,54,1
8,55,1
58,55,1
59,55,1
196,55,1
59,56,1
666,56,1
55,58,1
56,58,1
77,58,1
269,58,1
52,59,1
24,60,1
62,60,1
89,60,1
100,60,1
375,60,1
497,60,1
552,60,1
649,60,1
664,60,1
736,60,1
79,61,1
98,61,1
332,61,1
518,61,1
22,62,1
33,62,1
60,62,1
93,62,1
185,62,1
319,62,1
331,62,1
346,62,1
548,62,1
552,62,1
649,62,1
654,62,1
734,62,1
750,62,1
808,62,1
846,62,1
317,63,1
867,63,1
256,64,1
586,64,1
653,64,1
721,64,1
215,65,1
441,65,1
657,65,1
676,65,1
762,65,1
782,65,1
835,65,1
186,66,1
329,66,1
2,67,1
3,67,1
41,67,1
341,67,1
518,67,1
574,67,1
591,67,1
594,67,1
720,67,1
740,67,1
797,67,1
802,67,1
832,67,1
851,67,1
853,67,1
245,68,1
580,68,1
711,68,1
858,68,1
13,69,1
187,69,1
316,69,1
548,69,1
770,69,1
118,70,1
564,70,1
28,71,1
586,71,1
845,71,1
393,72,1
412,72,1
432,72,1
489,72,1
673,72,1
843,72,1
873,72,1
30,73,1
426,73,1
535,73,1
590,73,1
708,73,1
721,73,1
42,74,1
362,74,1
605,74,1
754,74,1
806,74,1
859,74,1
132,75,1
176,75,1
255,76,1
260,76,1
515,76,1
580,76,1
200,77,1
412,77,1
495,77,1
825,77,1
418,79,1
513,79,1
563,79,1
605,79,1
855,79,1
118,80,1
128,80,1
60,81,1
346,81,1
347,81,1
375,81,1
600,81,1
630,81,1
649,81,1
693,81,1
292,82,1
380,82,1
726,82,1
40,83,1
726,83,1
120,84,1
465,84,1
524,84,1
623,84,1
11,85,1
280,85,1
216,86,1
284,86,1
481,86,1
756,86,1
776,86,1
876,86,1
5,87,1
140,87,1
154,87,1
204,87,1
231,87,1
240,87,1
289,87,1
326,87,1
335,87,1
371,87,1
397,87,1
398,87,1
682,87,1
738,87,1
767,87,1
788,87,1
472,88,1
540,88,1
546,88,1
681,88,1
5,89,1
414,89,1
609,89,1
693,89,1
91,90,1
99,92,1
293,92,1
96,93,1
186,93,1
279,93,1
326,93,1
399,93,1
446,93,1
448,93,1
53,94,1
349,94,1
778,94,1
93,96,1
268,96,1
290,96,1
326,96,1
364,96,1
464,96,1
516,96,1
550,96,1
626,96,1
836,96,1
11,97,1
349,97,1
804,97,1
135,98,1
391,98,1
450,98,1
716,98,1
723,98,1
725,98,1
752,98,1
5,99,1
160,99,1
223,99,1
343,99,1
400,99,1
494,99,1
558,99,1
600,99,1
692,99,1
773,99,1
825,99,1
99,100,1
108,100,1
115,100,1
144,100,1
152,100,1
206,100,1
253,100,1
270,100,1
279,100,1
438,100,1
462,100,1
496,100,1
557,100,1
592,100,1
615,100,1
620,100,1
680,100,1
839,100,1
116,101,1
325,101,1
328,101,1
423,101,1
428,101,1
444,101,1
477,101,1
616,101,1
762,101,1
840,101,1
874,101,1
428,102,1
498,102,1
596,102,1
618,102,1
713,102,1
744,102,1
762,102,1
840,102,1
185,103,1
353,103,1
431,103,1
462,103,1
538,103,1
760,103,1
802,103,1
640,104,1
103,105,1
337,105,1
370,105,1
517,105,1
603,105,1
760,105,1
817,105,1
21,106,1
302,106,1
377,106,1
393,106,1
472,106,1
483,106,1
493,106,1
546,106,1
588,106,1
654,106,1
730,106,1
26,107,1
254,107,1
472,107,1
160,108,1
185,108,1
191,108,1
443,108,1
391,109,1
487,109,1
659,109,1
720,109,1
752,109,1
786,109,1
853,109,1
55,110,1
513,110,1
746,110,1
872,110,1
34,111,1
142,111,1
380,111,1
381,111,1
644,111,1
711,111,1
801,111,1
855,111,1
858,111,1
71,112,1
138,112,1
168,112,1
380,112,1
648,112,1
811,112,1
418,113,1
494,113,1
189,114,1
296,114,1
95,115,1
380,115,1
438,115,1
505,115,1
858,115,1
101,116,1
267,116,1
328,116,1
444,116,1
471,116,1
34,117,1
119,117,1
176,117,1
248,117,1
257,117,1
316,117,1
395,117,1
80,118,1
239,118,1
406,119,1
619,119,1
84,120,1
242,120,1
452,120,1
492,120,1
500,121,1
566,121,1
635,121,1
217,122,1
584,122,1
157,123,1
485,123,1
569,123,1
625,123,1
779,123,1
453,124,1
748,124,1
367,125,1
539,125,1
692,125,1
707,125,1
875,125,1
225,126,1
372,126,1
694,126,1
764,126,1
567,127,1
833,127,1
841,127,1
29,129,1
115,129,1
130,129,1
146,129,1
459,129,1
469,129,1
551,129,1
662,129,1
737,129,1
834,129,1
29,130,1
85,130,1
128,130,1
129,130,1
131,130,1
132,130,1
288,130,1
299,130,1
469,130,1
551,130,1
737,130,1
834,130,1
208,131,1
211,132,1
258,132,1
405,132,1
469,132,1
761,132,1
833,132,1
855,132,1
137,134,1
392,134,1
448,134,1
549,134,1
685,134,1
838,134,1
842,134,1
19,135,1
337,135,1
725,135,1
125,136,1
470,136,1
494,136,1
692,136,1
149,137,1
319,137,1
501,137,1
874,137,1
168,138,1
265,138,1
605,138,1
342,139,1
764,139,1
770,139,1
5,140,1
25,140,1
37,140,1
87,140,1
204,140,1
240,140,1
254,140,1
282,140,1
289,140,1
326,140,1
371,140,1
397,140,1
398,140,1
446,140,1
464,140,1
630,140,1
676,140,1
682,140,1
788,140,1
852,140,1
520,141,1
53,142,1
68,142,1
235,142,1
533,142,1
711,142,1
244,143,1
281,143,1
396,143,1
524,143,1
574,143,1
845,143,1
34,145,1
248,145,1
403,145,1
129,146,1
414,146,1
842,146,1
119,147,1
322,147,1
431,147,1
580,147,1
641,149,1
810,149,1
151,150,1
175,150,1
211,150,1
258,150,1
129,151,1
414,151,1
24,152,1
89,152,1
345,152,1
599,152,1
601,152,1
679,152,1
700,152,1
775,152,1
27,153,1
308,153,1
602,153,1
189,155,1
242,155,1
474,155,1
780,155,1
819,155,1
36,156,1
52,156,1
339,156,1
373,156,1
61,157,1
88,157,1
98,157,1
178,157,1
229,157,1
247,157,1
256,157,1
449,157,1
514,157,1
574,157,1
