"source","target","weight"
642,1,1
744,1,1
805,1,1
232,2,1
284,2,1
85,3,1
142,3,1
222,3,1
1152,3,1
136,4,1
372,4,1
738,4,1
833,4,1
853,4,1
875,4,1
1109,4,1
93,5,1
601,5,1
1127,5,1
1172,5,1
242,6,1
369,6,1
189,7,1
852,7,1
1014,7,1
1136,7,1
776,8,1
840,8,1
843,8,1
1173,8,1
1178,8,1
156,9,1
265,9,1
503,9,1
678,9,1
6,10,1
242,10,1
369,10,1
458,10,1
507,10,1
928,10,1
1137,10,1
395,11,1
599,11,1
645,11,1
1107,11,1
152,13,1
225,13,1
768,13,1
1016,13,1
430,14,1
621,14,1
75,15,1
163,15,1
548,15,1
657,15,1
1170,15,1
131,17,1
243,17,1
412,17,1
233,18,1
622,18,1
1016,18,1
280,19,1
382,19,1
721,19,1
760,19,1
987,19,1
1124,19,1
153,20,1
161,20,1
517,20,1
1110,20,1
1147,20,1
534,21,1
736,21,1
1046,21,1
1058,21,1
247,23,1
352,23,1
818,23,1
229,24,1
610,24,1
620,24,1
663,24,1
773,24,1
1022,24,1
1147,24,1
1192,24,1
40,26,1
253,26,1
526,26,1
38,28,1
79,28,1
240,28,1
365,28,1
556,28,1
272,29,1
528,29,1
1075,29,1
258,30,1
302,30,1
860,30,1
1004,30,1
70,31,1
102,31,1
244,31,1
454,31,1
801,31,1
1014,31,1
1033,31,1
1060,31,1
200,32,1
1115,32,1
739,35,1
383,36,1
635,36,1
1149,36,1
1156,36,1
292,37,1
362,37,1
28,38,1
46,38,1
240,38,1
500,38,1
556,38,1
283,39,1
657,40,1
900,40,1
364,41,1
387,41,1
699,41,1
843,41,1
880,41,1
1084,41,1
247,42,1
336,42,1
481,42,1
812,42,1
1054,42,1
293,44,1
476,44,1
487,44,1
622,44,1
254,45,1
574,45,1
703,45,1
710,45,1
779,45,1
1001,45,1
28,46,1
38,46,1
240,46,1
556,46,1
1012,46,1
1066,46,1
863,47,1
441,48,1
202,49,1
116,50,1
605,50,1
892,50,1
535,51,1
286,52,1
947,52,1
68,53,1
306,53,1
848,53,1
48,54,1
82,54,1
177,54,1
203,54,1
401,54,1
414,54,1
435,54,1
518,54,1
872,54,1
726,57,1
138,58,1
777,58,1
850,58,1
1154,58,1
608,59,1
614,59,1
781,59,1
1116,59,1
231,60,1
344,60,1
744,60,1
790,61,1
1011,61,1
160,62,1
433,62,1
473,62,1
235,63,1
245,63,1
756,64,1
978,64,1
1082,64,1
1085,64,1
431,66,1
802,66,1
1105,67,1
1181,67,1
53,68,1
80,68,1
459,68,1
848,68,1
882,69,1
1083,69,1
31,70,1
1060,70,1
82,71,1
116,71,1
128,71,1
276,71,1
1131,71,1
333,72,1
662,72,1
678,72,1
342,73,1
541,73,1
1038,73,1
376,74,1
525,74,1
615,74,1
548,75,1
649,75,1
1170,75,1
193,76,1
712,76,1
782,76,1
1175,76,1
1207,76,1
282,77,1
1224,77,1
513,79,1
53,80,1
523,80,1
328,81,1
646,81,1
1072,81,1
54,82,1
71,82,1
575,82,1
274,83,1
744,83,1
1065,83,1
1087,83,1
1171,83,1
233,84,1
417,84,1
508,84,1
756,86,1
1199,87,1
226,88,1
359,88,1
579,88,1
740,88,1
222,89,1
225,90,1
293,90,1
837,90,1
923,90,1
962,90,1
820,91,1
908,91,1
929,91,1
1101,91,1
142,92,1
947,92,1
1214,92,1
5,93,1
1127,93,1
122,94,1
190,94,1
623,94,1
804,94,1
1003,94,1
422,95,1
1005,95,1
611,97,1
1079,97,1
679,99,1
845,99,1
942,99,1
1062,99,1
704,100,1
716,100,1
1169,100,1
434,101,1
516,101,1
594,101,1
915,101,1
1130,101,1
244,102,1
801,102,1
507,103,1
1056,103,1
393,104,1
269,105,1
402,105,1
593,105,1
1079,105,1
6,106,1
65,106,1
313,106,1
63,107,1
529,108,1
252,109,1
307,109,1
493,109,1
761,109,1
958,109,1
1099,109,1
1162,109,1
45,110,1
602,110,1
648,110,1
680,110,1
746,110,1
800,110,1
161,111,1
694,111,1
247,112,1
336,112,1
1193,112,1
832,113,1
977,113,1
995,113,1
261,114,1
47,115,1
414,115,1
743,115,1
988,115,1
71,116,1
167,116,1
770,116,1
851,117,1
196,118,1
698,119,1
751,119,1
855,119,1
94,122,1
143,122,1
160,122,1
290,122,1
717,122,1
804,122,1
637,123,1
1066,123,1
316,124,1
431,125,1
603,125,1
1005,125,1
219,126,1
338,126,1
356,126,1
454,126,1
486,126,1
549,126,1
550,126,1
841,126,1
148,127,1
574,127,1
1006,127,1
1060,127,1
71,128,1
432,128,1
477,128,1
332,129,1
767,129,1
844,129,1
1133,129,1
528,130,1
759,130,1
17,131,1
165,132,1
636,132,1
1098,132,1
1112,133,1
234,134,1
676,134,1
1200,134,1
381,135,1
586,135,1
722,135,1
729,135,1
4,136,1
558,137,1
653,137,1
452,140,1
1159,140,1
784,141,1
1063,141,1
151,142,1
391,142,1
122,143,1
290,143,1
717,143,1
1201,143,1
1228,143,1
227,144,1
643,144,1
216,146,1
560,146,1
862,146,1
523,147,1
272,149,1
519,149,1
889,149,1
383,150,1
635,150,1
916,150,1
1149,150,1
870,151,1
1010,151,1
13,152,1
691,152,1
20,153,1
78,153,1
347,153,1
517,153,1
1051,153,1
1069,153,1
1212,153,1
870,154,1
963,154,1
1010,154,1
