"source","target","weight"
166,2,1
27,3,1
51,3,1
364,3,1
134,4,1
226,4,1
259,4,1
305,4,1
236,5,1
291,5,1
317,5,1
319,5,1
330,5,1
389,5,1
12,6,1
37,6,1
157,6,1
398,6,1
406,6,1
87,7,1
179,7,1
214,7,1
234,7,1
293,7,1
307,7,1
338,7,1
95,9,1
107,9,1
122,9,1
274,9,1
307,9,1
37,10,1
61,10,1
164,10,1
185,10,1
278,10,1
305,10,1
445,10,1
6,12,1
37,12,1
157,12,1
211,12,1
217,12,1
299,12,1
308,12,1
373,12,1
395,12,1
398,12,1
430,12,1
26,15,1
66,15,1
185,15,1
385,15,1
176,17,1
227,17,1
338,17,1
416,17,1
67,18,1
208,18,1
274,19,1
75,20,1
138,20,1
286,20,1
409,21,1
173,23,1
213,23,1
216,23,1
242,23,1
250,23,1
32,24,1
110,24,1
469,24,1
303,25,1
15,26,1
300,26,1
385,26,1
464,26,1
54,27,1
206,27,1
230,28,1
67,29,1
112,29,1
200,29,1
361,29,1
442,29,1
467,29,1
489,29,1
403,30,1
447,30,1
38,31,1
71,31,1
77,31,1
242,31,1
254,31,1
256,31,1
312,31,1
438,31,1
458,31,1
465,31,1
24,32,1
228,32,1
29,33,1
168,33,1
12,34,1
278,34,1
308,34,1
430,34,1
31,36,1
254,36,1
12,37,1
134,37,1
141,37,1
170,37,1
373,37,1
392,37,1
430,37,1
445,37,1
127,38,1
256,38,1
425,38,1
438,38,1
50,39,1
62,40,1
416,40,1
399,41,1
446,41,1
93,42,1
266,42,1
451,42,1
182,43,1
236,43,1
342,43,1
389,43,1
435,43,1
86,44,1
174,44,1
15,46,1
305,46,1
372,46,1
14,47,1
232,47,1
280,47,1
393,47,1
241,48,1
302,48,1
471,48,1
39,50,1
328,50,1
3,51,1
293,51,1
364,51,1
443,51,1
464,51,1
166,52,1
247,52,1
257,52,1
290,52,1
437,52,1
111,53,1
167,53,1
361,54,1
382,55,1
416,55,1
230,57,1
317,57,1
416,57,1
101,58,1
220,58,1
61,59,1
194,59,1
378,59,1
278,60,1
445,60,1
83,63,1
229,64,1
18,67,1
416,67,1
455,67,1
127,68,1
194,68,1
179,69,1
117,71,1
181,71,1
211,71,1
434,71,1
183,72,1
224,72,1
254,72,1
122,73,1
342,73,1
112,74,1
237,74,1
244,75,1
171,76,1
31,77,1
157,77,1
232,77,1
365,77,1
345,78,1
349,78,1
396,78,1
97,79,1
321,79,1
393,79,1
450,79,1
356,81,1
447,81,1
161,82,1
175,82,1
202,82,1
18,83,1
67,83,1
86,83,1
89,83,1
317,83,1
389,83,1
399,83,1
443,83,1
475,83,1
6,84,1
69,84,1
72,84,1
140,84,1
147,84,1
157,84,1
164,84,1
214,84,1
224,84,1
278,84,1
307,84,1
385,84,1
445,84,1
462,84,1
287,85,1
308,85,1
280,86,1
3,87,1
6,87,1
9,87,1
51,87,1
95,87,1
147,87,1
159,87,1
179,87,1
214,87,1
216,87,1
234,87,1
260,87,1
293,87,1
307,87,1
338,87,1
388,87,1
398,87,1
427,87,1
440,87,1
464,87,1
425,89,1
466,89,1
24,92,1
103,92,1
144,92,1
213,92,1
266,92,1
269,92,1
284,92,1
306,92,1
356,92,1
408,92,1
458,92,1
61,93,1
163,93,1
247,93,1
266,93,1
408,93,1
458,93,1
97,94,1
122,95,1
447,95,1
73,96,1
122,96,1
203,96,1
20,97,1
411,97,1
16,100,1
405,100,1
58,101,1
384,101,1
111,102,1
144,103,1
144,104,1
110,105,1
253,105,1
355,105,1
359,105,1
441,105,1
465,105,1
434,106,1
260,107,1
292,109,1
102,111,1
140,111,1
367,111,1
33,112,1
74,112,1
148,112,1
197,112,1
237,112,1
392,112,1
442,112,1
71,117,1
382,117,1
406,117,1
475,117,1
199,118,1
243,118,1
300,118,1
301,118,1
415,118,1
127,120,1
9,122,1
73,122,1
75,122,1
342,122,1
198,124,1
164,125,1
142,126,1
147,126,1
186,126,1
68,127,1
120,127,1
419,127,1
437,127,1
463,127,1
258,128,1
232,129,1
433,129,1
283,130,1
301,130,1
415,130,1
139,132,1
414,132,1
434,132,1
307,133,1
4,134,1
141,134,1
238,134,1
259,134,1
357,134,1
202,135,1
275,136,1
307,136,1
20,138,1
174,138,1
235,138,1
450,138,1
111,139,1
340,139,1
367,139,1
367,140,1
385,140,1
281,141,1
301,141,1
186,142,1
378,142,1
462,142,1
463,142,1
9,143,1
249,143,1
285,143,1
38,144,1
92,144,1
103,144,1
108,144,1
151,144,1
158,144,1
213,144,1
216,144,1
258,144,1
306,144,1
358,144,1
465,144,1
283,145,1
467,145,1
134,146,1
69,147,1
142,147,1
179,147,1
186,147,1
225,147,1
303,147,1
355,147,1
431,147,1
466,147,1
89,148,1
425,148,1
198,149,1
158,151,1
258,151,1
20,152,1
138,152,1
81,154,1
311,154,1
174,156,1
127,157,1
225,157,1
431,157,1
437,157,1
147,158,1
163,158,1
244,158,1
303,158,1
286,159,1
307,159,1
33,160,1
70,160,1
140,160,1
43,161,1
95,161,1
342,161,1
351,161,1
226,162,1
259,162,1
92,163,1
144,163,1
158,163,1
318,163,1
408,163,1
438,163,1
444,163,1
458,163,1
465,163,1
72,164,1
125,164,1
179,164,1
216,164,1
225,164,1
462,164,1
102,165,1
244,165,1
366,165,1
52,166,1
111,166,1
411,168,1
12,169,1
116,170,1
77,171,1
271,171,1
272,171,1
365,171,1
380,171,1
391,171,1
79,172,1
321,172,1
39,173,1
20,175,1
97,175,1
351,175,1
450,175,1
67,178,1
416,178,1
69,179,1
142,179,1
147,179,1
225,179,1
303,179,1
317,179,1
355,179,1
395,179,1
431,179,1
463,179,1
28,182,1
43,182,1
205,182,1
236,182,1
273,182,1
291,182,1
317,182,1
342,182,1
399,182,1
435,182,1
31,183,1
72,183,1
254,183,1
15,185,1
26,185,1
278,185,1
344,185,1
385,185,1
142,186,1
462,186,1
463,186,1
280,187,1
419,187,1
463,187,1
466,187,1
5,188,1
200,189,1
321,190,1
114,191,1
220,191,1
44,192,1
168,192,1
281,192,1
398,192,1
403,192,1
29,193,1
110,194,1
134,194,1
141,194,1
399,194,1
48,195,1
258,196,1
19,197,1
112,197,1
274,197,1
338,197,1
361,197,1
383,197,1
442,197,1
464,197,1
367,198,1
118,199,1
238,199,1
28,200,1
29,200,1
97,200,1
174,200,1
361,200,1
442,200,1
467,200,1
15,201,1
269,201,1
313,201,1
386,201,1
30,202,1
71,202,1
135,202,1
205,202,1
382,202,1
396,202,1
403,202,1
475,202,1
56,203,1
455,203,1
14,204,1
136,204,1
467,204,1
396,205,1
54,206,1
200,206,1
130,207,1
138,207,1
18,208,1
239,208,1
263,209,1
303,209,1
344,209,1
391,209,1
271,210,1
71,211,1
94,212,1
176,212,1
31,213,1
158,213,1
242,213,1
250,213,1
408,213,1
171,215,1
318,216,1
448,216,1
12,217,1
253,217,1
299,217,1
373,217,1
396,217,1
415,217,1
78,218,1
302,218,1
448,218,1
58,220,1
239,222,1
332,222,1
97,223,1
113,223,1
146,223,1
282,223,1
72,224,1
254,224,1
266,224,1
462,224,1
110,225,1
116,225,1
179,225,1
431,225,1
4,226,1
85,226,1
118,226,1
134,226,1
203,226,1
228,226,1
259,226,1
300,226,1
305,226,1
415,226,1
17,227,1
361,227,1
383,227,1
392,227,1
443,227,1
24,228,1
32,228,1
176,228,1
308,228,1
373,228,1
127,229,1
28,230,1
239,230,1
52,231,1
393,232,1
333,233,1
197,234,1
313,234,1
319,234,1
370,234,1
383,234,1
440,234,1
18,236,1
435,236,1
74,237,1
112,237,1
168,237,1
77,238,1
300,238,1
328,238,1
365,238,1
33,240,1
451,240,1
23,242,1
100,242,1
213,242,1
250,242,1
166,243,1
198,243,1
393,243,1
158,244,1
31,246,1
100,246,1
52,247,1
304,247,1
437,247,1
48,248,1
195,248,1
253,248,1
143,249,1
71,250,1
144,250,1
149,250,1
158,250,1
163,250,1
213,250,1
312,252,1
31,253,1
140,253,1
217,253,1
242,253,1
359,253,1
31,254,1
38,254,1
183,254,1
286,254,1
462,254,1
185,255,1
38,256,1
289,256,1
52,257,1
116,257,1
127,257,1
247,257,1
437,257,1
108,258,1
196,258,1
4,259,1
37,259,1
63,259,1
85,259,1
130,259,1
134,259,1
170,259,1
226,259,1
300,259,1
415,259,1
424,259,1
224,260,1
19,261,1
182,261,1
342,261,1
25,263,1
209,263,1
344,263,1
93,266,1
224,266,1
462,266,1
129,267,1
466,267,1
75,268,1
223,268,1
225,269,1
247,269,1
395,269,1
431,269,1
437,269,1
307,270,1
210,271,1
77,272,1
171,272,1
365,272,1
103,273,1
470,273,1
19,274,1
447,274,1
136,275,1
142,278,1
157,278,1
186,278,1
305,278,1
430,278,1
445,278,1
12,279,1
217,279,1
398,279,1
31,280,1
187,280,1
411,280,1
419,280,1
463,280,1
141,281,1
192,281,1
403,281,1
466,281,1
223,282,1
307,282,1
48,284,1
103,284,1
384,284,1
185,285,1
159,286,1
85,287,1
228,287,1
137,288,1
203,288,1
244,288,1
23,289,1
173,289,1
256,289,1
93,290,1
5,291,1
273,291,1
317,291,1
406,291,1
109,292,1
171,292,1
3,293,1
27,293,1
51,293,1
87,293,1
364,293,1
388,293,1
427,293,1
464,293,1
97,295,1
156,295,1
185,295,1
411,295,1
419,295,1
463,295,1
345,296,1
349,296,1
12,299,1
217,299,1
253,299,1
373,299,1
415,299,1
77,300,1
118,300,1
301,300,1
328,300,1
110,301,1
300,301,1
415,301,1
38,303,1
66,303,1
147,303,1
209,303,1
256,303,1
266,303,1
355,303,1
425,303,1
431,304,1
85,305,1
151,305,1
92,306,1
144,306,1
163,306,1
213,306,1
220,306,1
284,306,1
438,306,1
32,308,1
151,308,1
158,308,1
228,308,1
547,310,1
52,312,1
140,312,1
171,312,1
199,312,1
322,312,1
380,312,1
385,312,1
391,312,1
434,312,1
157,313,1
164,313,1
278,313,1
307,313,1
372,313,1
386,313,1
392,313,1
601,314,1
176,315,1
349,315,1
5,317,1
291,317,1
406,317,1
452,318,1
127,320,1
136,321,1
190,321,1
159,322,1
286,322,1
113,323,1
194,323,1
68,324,1
195,325,1
612,325,1
31,328,1
77,328,1
238,328,1
300,328,1
271,329,1
400,329,1
5,330,1
75,330,1
396,330,1
475,330,1
452,334,1
86,335,1
452,335,1
218,336,1
267,337,1
87,338,1
234,338,1
440,338,1
442,338,1
443,338,1
464,338,1
229,339,1
425,339,1
139,340,1
43,342,1
122,342,1
182,342,1
236,342,1
435,342,1
341,343,1
25,344,1
185,344,1
263,344,1
78,345,1
30,347,1
382,347,1
78,349,1
175,350,1
351,350,1
175,351,1
312,352,1
439,352,1
