"source","target","weight"
185,1,1
218,1,1
4,2,1
252,2,1
285,3,1
204,4,1
65,5,1
78,5,1
96,5,1
138,5,1
217,5,1
230,5,1
262,5,1
293,5,1
437,5,1
456,5,1
462,5,1
513,5,1
133,6,1
334,6,1
423,6,1
57,7,1
234,7,1
255,7,1
35,8,1
126,8,1
356,8,1
26,9,1
28,9,1
113,9,1
152,9,1
222,9,1
314,9,1
333,9,1
417,9,1
440,9,1
496,9,1
510,9,1
36,10,1
139,10,1
405,10,1
98,11,1
156,11,1
198,11,1
49,12,1
67,13,1
94,13,1
104,13,1
136,13,1
149,13,1
174,13,1
265,13,1
342,13,1
347,13,1
388,13,1
423,13,1
184,14,1
254,14,1
48,15,1
264,15,1
377,15,1
245,16,1
409,16,1
190,17,1
400,17,1
119,18,1
337,18,1
98,19,1
287,19,1
393,19,1
436,19,1
64,20,1
65,20,1
90,20,1
91,20,1
138,20,1
217,20,1
20,21,1
65,21,1
91,21,1
158,21,1
313,21,1
455,21,1
52,22,1
190,22,1
228,22,1
383,22,1
197,23,1
249,23,1
292,23,1
451,23,1
29,24,1
37,24,1
150,24,1
237,24,1
263,24,1
282,24,1
287,24,1
423,24,1
457,24,1
57,25,1
142,25,1
196,25,1
339,25,1
186,26,1
378,26,1
428,26,1
23,27,1
151,27,1
208,27,1
249,27,1
264,27,1
292,27,1
337,27,1
446,27,1
256,28,1
280,28,1
420,28,1
24,29,1
150,29,1
163,29,1
226,29,1
236,29,1
270,29,1
300,29,1
429,29,1
351,30,1
479,30,1
32,31,1
83,31,1
182,31,1
228,31,1
270,31,1
350,31,1
393,31,1
31,32,1
224,32,1
363,32,1
241,34,1
343,34,1
346,34,1
366,34,1
63,35,1
403,35,1
407,35,1
10,36,1
150,37,1
237,37,1
450,37,1
457,37,1
48,38,1
336,38,1
391,38,1
362,39,1
439,39,1
456,39,1
462,39,1
235,40,1
265,40,1
316,40,1
437,40,1
134,41,1
64,42,1
260,42,1
298,42,1
437,42,1
129,43,1
137,43,1
165,43,1
351,43,1
367,43,1
444,43,1
20,44,1
373,45,1
282,46,1
291,46,1
28,47,1
179,47,1
294,47,1
12,49,1
48,50,1
51,50,1
179,50,1
328,51,1
366,53,1
388,53,1
426,53,1
438,53,1
425,54,1
80,55,1
136,55,1
328,55,1
460,55,1
16,56,1
