"source","target","weight"
36,1,1
37,1,1
52,1,1
33,2,1
62,2,1
6,3,1
40,3,1
8,5,1
14,5,1
38,5,1
44,5,1
3,6,1
40,6,1
13,7,1
21,7,1
24,7,1
33,7,1
9,8,1
18,8,1
23,8,1
35,8,1
43,8,1
44,8,1
23,9,1
36,9,1
37,9,1
49,9,1
50,9,1
60,9,1
65,9,1
27,10,1
56,10,1
64,10,1
69,10,1
16,11,1
21,11,1
70,11,1
54,12,1
7,13,1
29,13,1
8,14,1
18,14,1
30,14,1
38,14,1
44,14,1
7,15,1
13,15,1
16,15,1
24,15,1
33,15,1
65,15,1
21,16,1
22,16,1
65,16,1
8,18,1
38,18,1
44,18,1
6,19,1
26,19,1
40,19,1
47,19,1
2,20,1
21,20,1
46,20,1
56,20,1
59,20,1
64,20,1
69,20,1
7,21,1
22,21,1
16,22,1
21,22,1
8,23,1
9,23,1
28,23,1
35,23,1
49,23,1
60,23,1
16,24,1
21,24,1
34,25,1
48,25,1
58,25,1
61,25,1
66,25,1
6,26,1
19,26,1
47,26,1
2,27,1
10,27,1
20,27,1
45,27,1
46,27,1
56,27,1
69,27,1
70,27,1
32,28,1
3,29,1
13,29,1
26,29,1
34,29,1
54,29,1
58,29,1
61,29,1
14,30,1
18,30,1
39,30,1
43,30,1
44,30,1
50,30,1
13,31,1
16,31,1
33,31,1
34,31,1
51,31,1
58,31,1
61,31,1
66,31,1
28,32,1
43,32,1
2,33,1
7,33,1
20,33,1
46,33,1
59,33,1
64,33,1
69,33,1
3,34,1
25,34,1
26,34,1
29,34,1
31,34,1
32,34,1
43,34,1
53,34,1
54,34,1
58,34,1
61,34,1
66,34,1
8,35,1
23,35,1
38,35,1
40,35,1
52,35,1
60,35,1
68,35,1
9,36,1
18,36,1
23,36,1
37,36,1
49,36,1
50,36,1
60,36,1
67,36,1
9,37,1
23,37,1
36,37,1
60,37,1
8,38,1
14,38,1
18,38,1
35,38,1
43,38,1
68,38,1
30,39,1
45,39,1
55,39,1
3,40,1
6,40,1
56,40,1
29,41,1
40,41,1
53,41,1
7,42,1
16,42,1
31,42,1
36,42,1
51,42,1
65,42,1
14,43,1
32,43,1
34,43,1
44,43,1
55,43,1
2,45,1
27,45,1
69,45,1
2,46,1
20,46,1
56,46,1
59,46,1
64,46,1
69,46,1
6,47,1
19,47,1
26,47,1
40,47,1
25,48,1
29,48,1
34,48,1
58,48,1
61,48,1
66,48,1
9,49,1
36,49,1
67,49,1
9,50,1
30,50,1
35,50,1
36,50,1
49,50,1
13,51,1
16,51,1
21,51,1
24,51,1
31,51,1
33,51,1
34,51,1
58,51,1
61,51,1
64,51,1
66,51,1
1,52,1
51,52,1
66,52,1
71,52,1
34,53,1
41,53,1
12,54,1
25,54,1
26,54,1
29,54,1
30,54,1
34,54,1
43,54,1
53,54,1
61,54,1
39,55,1
20,56,1
45,56,1
2,57,1
33,57,1
25,58,1
29,58,1
31,58,1
48,58,1
51,58,1
61,58,1
2,59,1
20,59,1
33,59,1
69,59,1
8,60,1
18,60,1
26,60,1
28,60,1
32,60,1
35,60,1
37,60,1
38,60,1
25,61,1
29,61,1
31,61,1
34,61,1
48,61,1
51,61,1
53,61,1
58,61,1
65,61,1
66,61,1
2,62,1
33,62,1
52,63,1
68,63,1
46,64,1
7,65,1
16,65,1
22,65,1
31,66,1
34,66,1
40,66,1
48,66,1
51,66,1
58,66,1
61,66,1
71,66,1
9,67,1
23,67,1
36,67,1
49,67,1
35,68,1
38,68,1
52,68,1
66,68,1
2,69,1
10,69,1
20,69,1
27,69,1
46,69,1
59,69,1
64,69,1
11,70,1
29,70,1
52,71,1
68,71,1
